Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Euclidean Distance
Samuele Vignato,"MF,FW",-0.8791141886373208,-0.11710621583094122,0.5164365010227009,-0.19037015642716365,0.3396534447840894,-0.300251708848013,1.6009578026699405,Italy,19.0,2.0,0.87481,3.159325071735461,3.777969820077708
Djibril Sow,MF,0.35363724654159534,-0.2324909842174028,-0.287498145782051,0.06051234874679297,-0.2662486514062739,-0.1560075848545907,1.417404363267377,Spain,26.0,3.0,0.8173900000000001,3.725660336123795,3.7798006938450053
Emre Can,"MF,DF",0.8977253911639818,-0.2363766818411937,-0.25662705756021137,0.19163602453037443,-0.17536333697771941,-0.08388552285787954,1.5567373271889402,Germany,29.0,4.0,0.78425,4.107941762672811,3.7801788853989113
Adrian Beck,"MF,FW",-0.18272550860339415,-0.14817134578114252,-0.27470987916214956,-0.3588830585194653,-0.17536333697771941,-0.08388552285787954,1.0898063731082213,Germany,26.0,4.0,0.78425,3.504436642520344,3.7804944036173658
Isaac Success,"FW,MF",-0.2864664530141534,-0.05352685365880927,-0.2905096959966992,-0.5756932592532105,-0.14506823216820122,-0.05984483552564246,0.919035250463822,Italy,27.0,2.0,0.87481,3.5160754128014844,3.7826568821831295
Boubacar Kamara,MF,0.5655336436359122,-0.08584813476303667,-0.5050297825941075,0.06553307276293514,-0.44801928026338284,-0.18004827218682773,1.3437714496262765,England,23.0,1.0,0.99232,3.42153144225708,3.783887622622288
Faride Alidou,"FW,MF",0.15719162840207243,-0.17786135931503702,0.589205935737725,-0.44251171896407815,0.40024365440312576,-0.300251708848013,1.4045902748786008,Germany,22.0,4.0,0.78425,3.3090461786710907,3.7839651189390073
Santiago Pierotti,"MF,FW",-1.0369328593898588,-0.24782182756945018,-0.1761912498486609,-0.45787740591987647,-0.44801928026338284,1.863410151053322,1.261818181818182,Italy,22.0,2.0,0.87481,3.2388843181818183,3.784294962363827
Jean Mattéo Bahoya,"MF,FW",-1.0623162819584488,0.29029077408741216,0.36156749031055974,-0.6248164794566005,-0.44801928026338284,-0.300251708848013,1.215254237288136,Germany,18.0,4.0,0.78425,2.785977754237289,3.785262417816675
Grischa Prömel,MF,1.1030000258491013,-0.2721708140697608,-0.31692376499015934,-0.045637586991403044,0.06699750149842593,0.20460272512896513,1.3588548799603992,Germany,28.0,4.0,0.78425,3.87931817197426,3.7855614930227217
Kristjan Asllani,MF,-0.3891037703567131,-0.2383061316957656,-0.7042171017860761,-0.1331427819673122,-0.11477312735868307,0.25268409979343925,1.11015963428705,Italy,21.0,2.0,0.87481,3.0403062622865824,3.788718594669026
Nampalys Mendy,MF,-0.09664259728382793,-0.37518575695568984,-0.1776624436569421,0.6794263524172653,-0.44801928026338284,-0.08388552285787954,1.9774241006142148,France,31.0,5.0,0.6495000000000001,4.54770066539924,3.7919006108394875
Luca de la Torre,MF,0.9010362723685805,-0.36227328485201576,0.19728137711412927,0.009627464853132048,-0.29654375621579204,0.13248066313225396,1.6052525797970083,Spain,25.0,3.0,0.8173900000000001,3.747761676868056,3.7952765195958538
Hamza Rafia,MF,0.07110871708250623,-0.05630069494760494,-0.46799105565663585,-0.1840436152487787,-0.23595354659675571,-0.300251708848013,1.1428407299052907,Italy,24.0,2.0,0.87481,3.3615489744384397,3.79612980585087
Johan Gastien,MF,1.2365389011012489,0.08530335028738764,-0.5905080689719799,0.5651395435550554,-0.44801928026338284,-0.300251708848013,1.760289814194549,France,35.0,5.0,0.6495000000000001,4.806563379226457,3.798461637727734
Mathias Honsak,"FW,MF",-0.13085503639801452,-0.10862319678006459,-0.11631467050554618,-0.5903942775829526,-0.17536333697771941,-0.08388552285787954,0.9712101444878786,Germany,26.0,4.0,0.78425,3.427349093917121,3.7995732091042957
Luca Pfeiffer,"FW,MF",0.5291139503853265,-0.11444349040663818,-0.5915549698008051,-0.5023840000512334,-0.2662486514062739,0.2286434124612022,0.8612457621302588,Germany,26.0,4.0,0.78425,3.3558722453846683,3.8010485698709426
Keinan Davis,"FW,MF",-1.0523836383446528,0.2252441958651541,-0.5339919117379718,-0.30737715456503706,1.006145750593489,-0.300251708848013,1.1079078341013826,Italy,25.0,2.0,0.87481,3.4388425921658987,3.801700472925498
Crespo,MF,-0.6760468080886005,-0.14960049219531635,0.004422216960033727,0.20412696768670532,-0.44801928026338284,-0.300251708848013,1.6720805325957615,Spain,26.0,3.0,0.8173900000000001,3.891199846187245,3.801826346408388
Jens Petter Hauge,"MF,FW",-1.0954250940044359,0.06262775030950883,0.8924559097476529,-0.12991654072259579,-0.44801928026338284,-0.300251708848013,1.841836734693877,Germany,23.0,4.0,0.78425,3.693256377551021,3.801885565193846
Johann Lepenant,MF,-0.9784406247752818,-0.09998869524613643,-0.18536731241572738,0.9907453472395517,-0.44801928026338284,-0.300251708848013,2.277526821005082,France,20.0,5.0,0.6495000000000001,3.642767433653304,3.8026488123573925
Declan Rice,MF,2.301539021913831,0.11986147137099303,-0.05021600328838981,0.8111728617059699,0.1578828159269804,0.2286434124612022,2.3188023905417694,England,24.0,1.0,0.99232,4.155301553852151,3.8047546291074807
Albert Sambi Lokonga,MF,0.18036779683426335,-0.5104550336831444,-0.08888837368294718,0.16952139922926987,-0.23595354659675571,0.20460272512896513,1.5893796808426175,England,23.0,1.0,0.99232,3.581176792547702,3.8049890263131245
Patrick Dorgu,"DF,MF",0.4684144616343503,-0.13363347708523557,-0.03468197124085902,-0.3266227110042747,-0.08447802254916494,-0.300251708848013,1.208666372696005,Italy,18.0,2.0,0.87481,2.8043356422524037,3.8053453399940604
Daniel Parejo,MF,1.5896995629251103,0.003133928764760612,-0.7850716082233047,0.7115134360026103,-0.14506823216820122,0.10843997580001695,1.8397942630256867,Spain,34.0,3.0,0.8173900000000001,4.800213770966697,3.8077338305716664
Loum Tchaouna,"FW,MF",1.0599585701893182,-0.2158441886462957,0.37655728097701874,-0.39369581724686015,0.06699750149842593,0.012277226471068707,1.367698344573881,Italy,19.0,2.0,0.87481,3.0077064239730227,3.807845070798816
Justin Kluivert,"MF,FW",0.8568911896405979,-0.17786135931503702,0.36259432226513827,-0.4351505064459723,0.5517191784507165,-0.18004827218682773,1.3255588814725512,England,24.0,1.0,0.99232,3.5096932729571586,3.809412856334543
Frank Onyeka,MF,0.023652753149924852,-0.22856914056920485,-0.3834838513314351,-0.38688346019033254,-0.20565844178723755,0.08439928846777987,1.0172403100775194,England,25.0,1.0,0.99232,3.409286201550388,3.809920464424137
Karim Adeyemi,"FW,MF",-0.2500467597635677,-0.26421520461916426,1.25368988936721,-0.38576842580742626,0.4608338640221619,-0.05984483552564246,1.7760053354733063,Germany,21.0,4.0,0.78425,3.450465968057649,3.811061236693086
Bénie Traoré,"FW,MF",-0.7014302306571906,-0.22856914056920485,0.8156852804663087,-0.3591365002690822,-0.44801928026338284,0.13248066313225396,1.5971893687707643,England,20.0,1.0,0.99232,3.286253089700997,3.8113277863413764
Bénie Traoré,"FW,MF",-0.7014302306571906,-0.22856914056920485,0.8156852804663087,-0.3591365002690822,-0.44801928026338284,0.13248066313225396,1.5971893687707643,France,20.0,5.0,0.6495000000000001,3.200548089700997,3.8113277863413764
Umut Tohumcu,MF,-0.14189130708001016,-0.3439133635796042,-0.2611537836669701,-0.03280806208340851,-0.44801928026338284,0.13248066313225396,1.354180161085206,Germany,18.0,4.0,0.78425,2.876279604705384,3.8113563615155224
Donyell Malen,"FW,MF",0.7079015354336563,-0.06385170734488187,0.6358928634351535,-0.31263513327604264,1.5514576371648159,-0.18004827218682773,1.6170908353609086,Germany,24.0,4.0,0.78425,3.647171542984591,3.811525501584651
Marco Mancosu,"MF,FW",-1.0854924503906398,-0.00433196256634505,0.04207355463122279,0.087096438729699,-0.44801928026338284,-0.300251708848013,1.6199095022624437,Italy,34.0,2.0,0.87481,4.671643676470589,3.811936650963648
Frank Magri,"FW,MF",0.3293574510412049,-0.27886678535734616,-0.11591936554166057,-0.4859959044344802,0.4911289688316801,0.012277226471068707,1.0586300417246175,France,23.0,5.0,0.6495000000000001,3.1504845271210016,3.812198678106616
Rocco Reitz,MF,1.0996891446445025,-0.3072045878951021,-0.20734804905812332,0.09157690333355954,0.3093583399745712,0.012277226471068707,1.5052482814203765,Germany,21.0,4.0,0.78425,3.2744738829232447,3.812662094031293
Marvin Pieringer,"MF,FW",0.4121294811561724,-0.31681062265366344,-0.23398689927141192,-0.41436418791414803,0.09729260630794402,0.13248066313225396,1.059552324300507,Germany,23.0,4.0,0.78425,3.18477151079533,3.816200986459598
Dan Ndoye,"FW,MF",0.6968652647516607,-0.058715485714246736,0.9725643924760125,-0.5547644803380964,-0.29654375621579204,-0.18004827218682773,1.503655166285932,Italy,22.0,2.0,0.87481,3.396078358085856,3.818992057260182
Luca Koleosho,"MF,FW",-0.18272550860339415,-0.14817134578114252,1.1553992560336537,-0.571774128197769,-0.17536333697771941,-0.08388552285787954,1.5702991862499047,England,18.0,1.0,0.99232,3.0687744710624383,3.820214444141741
Neil El Aynaoui,MF,0.4706217157707494,-0.2383061316957656,-0.3323444746489677,-0.19504122124213982,-0.2662486514062739,-0.03580414819340541,1.188425287356322,France,22.0,5.0,0.6495000000000001,3.1348514367816094,3.8203331795887268
John McGinn,"MF,FW",2.052119304500729,0.12757666099689885,-0.1888349808305354,0.3305106137649116,0.09729260630794402,-0.01176346086116837,1.8067604296527275,England,28.0,1.0,0.99232,4.222474279274273,3.8204407703303955
Mason Mount,"MF,FW",-0.6881867058387957,-0.11710621583094122,-0.27517180071744535,-0.132376862291968,0.06699750149842593,-0.300251708848013,1.2740379436964504,England,24.0,1.0,0.99232,3.476204663402693,3.8212817661106806
Thomas Delaine,"DF,MF",0.9981554543701424,-0.03264972660194849,0.24253469199599767,-0.4487472536850428,-0.3268388610253102,-0.2040889595190648,1.2577950464236145,France,31.0,5.0,0.6495000000000001,4.07994178017535,3.8230393440779893
Matheus Henrique,MF,1.5025130245373444,0.10357433731992305,-0.2847960591440383,-0.19692070814885018,-0.23595354659675571,-0.13196689752235363,1.2729984035162911,Italy,25.0,2.0,0.87481,3.5461514622855894,3.8231474562761916
Joaquín Correa,"FW,MF",-0.7830986337039585,-0.12709143617207722,-0.14019832226001183,0.2292904084057087,-0.44801928026338284,-0.300251708848013,1.6315891472868218,France,28.0,5.0,0.6495000000000001,4.022907945736435,3.8255045135969117
Fabio Carvalho,MF,-1.0755598067768437,-0.06385170734488187,0.9259558207067853,0.15476503141346015,-0.44801928026338284,-0.300251708848013,2.0767676767676773,Germany,20.0,4.0,0.78425,3.5459614898989904,3.827460798472591
Samuel Moutoussamy,MF,-0.03594310853285176,-0.26128305587856504,-0.250989560524078,0.12888172921773586,-0.20565844178723755,-0.300251708848013,1.4714146341463417,France,26.0,5.0,0.6495000000000001,3.718794512195122,3.828081720596316
Rodrigo Bentancur,MF,-0.14851306948920756,-0.42522158635742685,-0.33404083029340714,0.5092676587567456,-0.17536333697771941,-0.08388552285787954,1.7549765458422173,England,26.0,1.0,0.99232,3.9888147547974415,3.8313529072093666
Stefano Sensi,MF,-1.2068914278925922,4.388225202089672,1.5733780129387076,0.3760539385438962,-0.44801928026338284,4.4117230082704495,4.135826086956522,Italy,27.0,2.0,0.87481,5.60698945652174,3.8339011509555516
Linton Maina,"FW,MF",0.8403367836176043,-0.2125100272419858,1.2685148786418554,-0.31089577637472404,-0.29654375621579204,0.03631791380330578,1.8462525759702424,Germany,24.0,4.0,0.78425,3.796126674380658,3.8372014151949307
Angelo Stiller,MF,1.7155130486998609,-0.06385170734488187,-0.41862913552929293,0.7170624017990113,-0.35713396583482837,0.10843997580001695,1.9933714427122,Germany,22.0,4.0,0.78425,3.69175393776293,3.838211585764716
Angelo Stiller,MF,1.7155130486998609,-0.06385170734488187,-0.41862913552929293,0.7170624017990113,-0.35713396583482837,0.10843997580001695,1.9933714427122,Germany,22.0,4.0,0.78425,3.69175393776293,3.838211585764716
Óscar Mingueza,"DF,MF",2.051015677432529,0.23696430004934488,0.005009969662839845,0.19953348375413194,-0.2662486514062739,-0.1560075848545907,1.7772649393890223,Spain,24.0,3.0,0.8173900000000001,3.759569710602865,3.8407703245680422
Rubén Sobrino,"MF,FW",0.5589118812267148,0.019085641936685795,-0.3153522408414685,-0.5479499878364424,-0.44801928026338284,-0.18004827218682773,0.9225088474128372,Spain,31.0,3.0,0.8173900000000001,3.903978250818344,3.840830728057171
Didier Lamkel Zé,"FW,MF",-0.6506633855200105,-0.1799639963390767,0.10520800220804875,-0.25994677231987534,0.036702396688907735,-0.300251708848013,1.3254485842026826,France,26.0,5.0,0.6495000000000001,3.623916579731744,3.841250409561913
Ander Barrenetxea,"FW,MF",0.31721755329100965,-0.3311290518220851,0.5683730290252853,-0.40956217300420233,0.3093583399745712,-0.1560075848545907,1.4048401625435778,Spain,21.0,3.0,0.8173900000000001,3.217493605653326,3.8414281812472084
Sacha Delaye,"MF,FW",-1.1141867541638286,0.2252441958651541,-0.35477154442311115,-0.33824900099679894,-0.44801928026338284,-0.300251708848013,1.1164835164835163,France,21.0,5.0,0.6495000000000001,2.9880892857142856,3.842123251472019
Grégoire Defrel,"FW,MF",-0.42221258240270015,-0.20839965894989984,-0.5922495231174484,-0.5106066147829327,-0.08447802254916494,0.2767247871256763,0.8451499024973265,Italy,32.0,2.0,0.87481,3.968049936623262,3.843761980873239
Karim Onisiwo,"FW,MF",0.39005693979218103,-0.19795040943628434,-0.2762265164455119,-0.601276581189357,-0.2662486514062739,0.13248066313225396,0.8917529999435115,Germany,31.0,4.0,0.78425,3.8757019499632825,3.8439787870801982
Lyle Foster,"FW,MF",0.8381295294812052,-0.25566889430888684,0.1705936893960546,-0.5722561880185255,0.279063235165053,0.03631791380330578,1.1181327014218012,England,22.0,1.0,0.99232,3.174866255924171,3.846248315415761
Lovro Zvonarek,"FW,MF",-1.0777670609132428,-0.06385170734488187,0.7115974947535655,-0.08578169244748186,1.2182114842601162,-0.300251708848013,1.8232344921608723,Germany,18.0,4.0,0.78425,3.181164919904567,3.8475956179992647
Matthias Bader,"DF,MF",0.7310777038658473,-0.2561004829795558,-0.13410628956603968,-0.20529904598794763,-0.29654375621579204,-0.05984483552564246,1.263834628190899,Germany,26.0,4.0,0.78425,3.617555008324085,3.8477543897455684
Oliver Arblaster,MF,-0.2169379477175807,-0.12167088798688905,-0.4166339299596828,-0.030741839243310132,-0.44801928026338284,-0.300251708848013,1.2784527596828763,England,19.0,1.0,0.99232,2.97907429379387,3.8480050114579307
Enzo Loiodice,MF,0.7178341790474524,-0.2062205441015831,-0.36641085598755385,0.14739331321606713,-0.44801928026338284,-0.18004827218682773,1.4528821481710226,Spain,22.0,3.0,0.8173900000000001,3.348720896311165,3.848569683269823
Billy Gilmour,MF,1.0820311115533094,-0.2267743985607073,-0.23824509434701552,0.9114540215015146,-0.44801928026338284,-0.2040889595190648,2.168251998720818,England,22.0,1.0,0.99232,3.857443799168532,3.848829652141617
Jim Allevinah,"MF,DF",0.7961917008896217,-0.19583027185381122,0.8587939895469129,-0.3968739904056364,-0.14506823216820122,-0.18004827218682773,1.562675188914588,France,28.0,5.0,0.6495000000000001,3.9781138727944825,3.849448461907881
Harrison Reed,MF,0.20464759233465382,-0.20839965894989984,-0.6580211012476493,-0.09989504703685557,-0.44801928026338284,0.03631791380330578,1.1290799640610962,England,28.0,1.0,0.99232,3.7819819766397127,3.850164234833524
Théo Le Bris,"DF,MF",0.4154403623607711,-0.37101610450554523,0.47923141440743505,-0.18295302415734202,-0.44801928026338284,-0.01176346086116837,1.54432391003895,France,20.0,5.0,0.6495000000000001,3.166185541525317,3.851133603701794
Braydon Manu,MF,-1.0689380443676464,0.3621843605435924,0.18131744903625224,-0.8550063992610092,-0.44801928026338284,-0.300251708848013,0.9473684210526316,Germany,26.0,4.0,0.78425,3.4118519736842106,3.8513181972465556
Njegoš Petrović,"MF,FW",-1.0843888233224404,-0.00433196256634505,-0.21069402438427648,0.08032342217354463,-0.44801928026338284,-0.300251708848013,1.4964406144623457,Spain,24.0,3.0,0.8173900000000001,3.577033899400525,3.8541829195608366
Finn Ole Becker,MF,-0.5888602697008347,-0.26017802967408543,0.07154225010555457,0.2555500782253419,-0.44801928026338284,-0.300251708848013,1.723658933057485,Germany,23.0,4.0,0.78425,3.6164408064873657,3.85641257344085
Odsonne Édouard,"FW,MF",0.4584818180205542,-0.1281880788685025,-0.1289143658616413,-0.49621491189200967,0.7940800169268616,-0.300251708848013,1.0478063119156924,England,25.0,1.0,0.99232,3.4291541027452,3.8564586336669144
Vitinha,"FW,MF",1.0886528739625068,-0.5065298091352495,-0.20385467585047284,0.798839807415972,0.4608338640221619,0.10843997580001695,2.094052681091251,France,23.0,5.0,0.6495000000000001,3.8235092427093136,3.856813119534884
Vitinha,"FW,MF",1.0886528739625068,-0.5065298091352495,-0.20385467585047284,0.798839807415972,0.4608338640221619,0.10843997580001695,2.094052681091251,France,23.0,5.0,0.6495000000000001,3.8235092427093136,3.856813119534884
Vitinha,"FW,MF",1.0886528739625068,-0.5065298091352495,-0.20385467585047284,0.798839807415972,0.4608338640221619,0.10843997580001695,2.094052681091251,Italy,23.0,2.0,0.87481,3.8798367427093137,3.856813119534884
