Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Euclidean Distance
Mason Mount,"MF,FW",0.1560133292941533,0.10526315789473684,0.03488372093023256,0.04069767441860464,0.028333333333333335,0.0,1.2740379436964504,England,24.0,1.0,0.99232,3.476204663402693,0.40321864545363917
Oussama El Azzouzi,MF,0.16540442290215088,0.09836065573770492,0.014625228519195612,0.03473491773308958,0.055,0.029333333333333336,1.085576887343783,Italy,22.0,2.0,0.87481,3.124327476773459,0.40328909270061847
Boubacar Traoré,MF,0.24780369584974252,0.06593406593406594,0.02197802197802198,0.035409035409035415,0.0,0.0,0.9670329670329672,England,21.0,1.0,0.99232,2.9766514285714285,0.40366112835339707
Vincenzo Grifo,"MF,FW",0.7040290820963344,0.21705426356589147,0.04645161290322581,0.049462365591397855,0.051666666666666666,0.027555555555555555,1.866495623905977,Germany,30.0,4.0,0.78425,4.409284655538885,0.40368801048265074
Pelly Ruddock Mpanzu,MF,0.3332323538321721,0.04918032786885246,0.018165304268846504,0.030881017257039057,0.0,0.0,0.8177067047840266,England,30.0,1.0,0.99232,3.779589358109617,0.40373009002842813
Crespo,MF,0.159345652832475,0.1016949152542373,0.04933586337760911,0.0569259962049336,0.0,0.0,1.6720805325957615,Spain,26.0,3.0,0.8173900000000001,3.891199846187245,0.4038467541173955
Emmanuel Sabbi,"FW,MF",0.479551651014844,0.056818181818181816,0.047979797979797977,0.022727272727272728,0.04666666666666667,0.005333333333333333,1.0005454545454544,France,25.0,5.0,0.6495000000000001,3.3127295454545456,0.40419319057494757
Edoardo Bove,MF,0.5389275976976673,0.08080808080808081,0.02359550561797753,0.04943820224719102,0.0,0.008888888888888889,1.2938633526273975,Italy,21.0,2.0,0.87481,3.159713679207808,0.4042767314309159
Jordan Ferri,MF,0.6149651620720993,0.12389380530973451,0.03643525356967012,0.08517971442639094,0.006666666666666666,0.0035555555555555557,2.124939752421537,France,31.0,5.0,0.6495000000000001,4.643585839074,0.4044165940481048
Renato Tapia,"MF,DF",0.4047258406543472,0.04697986577181208,0.013462976813762155,0.045624532535527305,0.0,0.0,1.0363681085069751,Spain,28.0,3.0,0.8173900000000001,3.677986770529534,0.4045140334192344
Andrei Ratiu,"DF,MF",0.19054831869130567,0.08571428571428572,0.08888888888888889,0.030158730158730163,0.0,0.0,1.5142857142857145,Spain,25.0,3.0,0.8173900000000001,3.6886332142857134,0.4046347488839055
Ignatius Ganago,"FW,MF",0.055437746137534084,0.2,0.07608695652173914,0.02717391304347826,0.0,0.0,1.573913043478261,France,24.0,5.0,0.6495000000000001,3.58541847826087,0.4050774398965306
Arnaut Danjuma,"MF,FW",0.17994547106937292,0.09090909090909093,0.08067226890756304,0.015126050420168069,0.024999999999999998,0.0,1.1951375095492744,England,26.0,1.0,0.99232,3.624919381207029,0.4051928812685882
Hugo Bueno,"DF,MF",0.22417449257800667,0.07317073170731708,0.059379217273954135,0.010796221322537112,0.0,0.0,0.8750864026858893,England,20.0,1.0,0.99232,2.816886161745828,0.4057160943504716
Justin Kluivert,"MF,FW",0.5801272341714632,0.09859154929577464,0.06784968684759916,0.02609603340292276,0.055,0.0044444444444444444,1.3255588814725512,England,24.0,1.0,0.99232,3.5096932729571586,0.4059543717901205
Frank Ronstadt,"DF,MF",0.02272038776128446,0.25,0.07894736842105264,0.02631578947368421,0.0,0.0,1.6842105263157896,Germany,26.0,4.0,0.78425,3.890799342105264,0.40613433706158764
Will Hughes,MF,0.5725537715843684,0.1,0.014806980433632997,0.040190375462718135,0.0,0.0044444444444444444,1.0716895822316237,England,28.0,1.0,0.99232,3.744678228450556,0.4064123503459168
Jesús Santiago,MF,0.19842471978188428,0.08219178082191782,0.015243902439024392,0.02286585365853659,0.023333333333333334,0.0,0.7271640494487137,Spain,19.0,3.0,0.8173900000000001,2.5770041321416643,0.4078411622540543
Linton Maina,"FW,MF",0.5755831566192062,0.0947867298578199,0.11467648605996844,0.032088374539715935,0.008333333333333333,0.012444444444444445,1.8462525759702424,Germany,24.0,4.0,0.78425,3.796126674380658,0.4082965719252527
Marcel Sabitzer,MF,0.5937594668282338,0.10091743119266056,0.039775624681285066,0.05660377358490566,0.03,0.012444444444444445,1.6386834090451887,Germany,29.0,4.0,0.78425,4.1612067158793735,0.4084393485783052
Manu Trigueros,MF,0.09330505907300818,0.14705882352941177,0.045307443365695796,0.06472491909385114,0.0,0.0,1.8669331810394063,Spain,31.0,3.0,0.8173900000000001,4.517854067675614,0.4085542337466617
Denis Genreau,"MF,FW",0.14026052711299608,0.11538461538461536,0.02586206896551724,0.030172413793103446,0.0,0.0,1.006631299734748,France,24.0,5.0,0.6495000000000001,3.2166853448275865,0.40860553021864343
Kévin Van Den Kerkhof,"FW,MF",0.5792184186610118,0.09859154929577464,0.06795608991113435,0.014636696288552013,0.008333333333333333,0.008,1.1042484409856947,France,27.0,5.0,0.6495000000000001,3.580136486640702,0.40885688444818946
Aymen Barkok,"MF,FW",0.09694032111481368,0.1388888888888889,0.08722741433021808,0.04984423676012461,0.04666666666666667,0.0,1.9880207684319835,Germany,25.0,4.0,0.78425,3.9882759994807895,0.40919707981328607
Mathias Jensen,MF,0.6673735231747955,0.1673469387755102,0.01724137931034483,0.055807622504537205,0.019999999999999997,0.010666666666666666,1.5424034964257936,England,27.0,1.0,0.99232,3.950642272676766,0.4102795968092021
Lazar Samardzic,MF,0.7182671917600727,0.23484848484848486,0.05480607082630694,0.03499156829679596,0.03833333333333333,0.0071111111111111115,1.639799836476059,Italy,21.0,2.0,0.87481,3.3845723937094387,0.41028143627595937
Lyle Foster,"FW,MF",0.5749772796122387,0.09004739336492891,0.057925223802001054,0.019483938915218532,0.039999999999999994,0.012444444444444445,1.1181327014218012,England,22.0,1.0,0.99232,3.174866255924171,0.410788008792316
Chiedozie Ogbene,"MF,DF",0.6040593759466828,0.11261261261261263,0.12731829573934836,0.02656641604010025,0.03,0.0044444444444444444,1.8822853756011648,England,26.0,1.0,0.99232,4.071565494140757,0.411005959889483
Zakaria Aboukhlal,"MF,FW",0.228112693123296,0.05952380952380953,0.061007957559681684,0.02652519893899204,0.06,0.0,1.181572817986611,France,23.0,5.0,0.6495000000000001,3.230397331691297,0.4110694584149673
Dejan Ljubicic,"MF,FW",0.6201151166313238,0.12280701754385964,0.0400390625,0.041015625,0.0,0.008,1.3712468475877193,Germany,25.0,4.0,0.78425,3.587372950932018,0.41112704293426944
Warren Bondo,MF,0.4465313541351106,0.0426829268292683,0.04203389830508474,0.029152542372881358,0.009999999999999998,0.005333333333333333,1.0124167011161638,Italy,19.0,2.0,0.87481,2.7767733557255068,0.4111814900457976
Fabian Holland,"MF,DF",0.555589215389276,0.08333333333333334,0.011989100817438692,0.04741144414168937,0.0,0.008888888888888889,1.1579745685740237,Germany,33.0,4.0,0.78425,4.248745969573116,0.411254257417844
Samuele Mulattieri,"FW,MF",0.13965465010602848,0.11764705882352942,0.03463203463203463,0.0021645021645021645,0.0,0.0,0.5859434682964095,Italy,22.0,2.0,0.87481,2.7995657543926664,0.41130014418956573
Bryan Gil,"FW,MF",0.0630112087246289,0.1739130434782609,0.10526315789473684,0.07655502392344497,0.0,0.0,2.673184938631163,England,22.0,1.0,0.99232,4.185650210110256,0.411350694798212
Jessic Ngankam,"FW,MF",0.055437746137534084,0.2,0.03260869565217392,0.005434782608695653,0.0,0.0,0.791304347826087,Germany,23.0,4.0,0.78425,3.010410326086957,0.41146076404858134
Jessic Ngankam,"FW,MF",0.055437746137534084,0.2,0.03260869565217392,0.005434782608695653,0.0,0.0,0.791304347826087,Germany,23.0,4.0,0.78425,3.010410326086957,0.41146076404858134
Alessandro Deiola,MF,0.48682217509845505,0.05586592178770951,0.011194029850746268,0.03980099502487563,0.009999999999999998,0.0,0.9348960226798968,Italy,27.0,2.0,0.87481,3.526384914741933,0.41150128292463667
Pathé Ciss,MF,0.5037867312935473,0.05945945945945946,0.01682692307692308,0.05048076923076923,0.008333333333333333,0.0,1.184015072765073,Spain,29.0,3.0,0.8173900000000001,3.8739572972972978,0.4115080284841872
Wilson Odobert,"MF,FW",0.6352620418055134,0.1330472103004292,0.09723546234509056,0.02764537654909438,0.021666666666666667,0.008,1.6788303595903722,England,18.0,1.0,0.99232,3.139319733733742,0.4117188558240082
Klaus Gjasula,"DF,MF",0.41260224174492577,0.03973509933774835,0.01173881144534116,0.05135730007336757,0.0,0.0,1.1095509030041837,Germany,33.0,4.0,0.78425,4.217270586952719,0.411874438391439
Emanuel Vignato,"MF,FW",0.09391093607997576,0.14285714285714288,0.03215434083601286,0.03536977491961415,0.0,0.025777777777777778,1.2987593017914565,Italy,22.0,2.0,0.87481,3.262896046164447,0.41193230599658714
Warren Zaïre-Emery,"MF,DF",0.5940624053317176,0.0963302752293578,0.055045871559633024,0.059123343527013254,0.015,0.012444444444444445,1.8032935779816512,France,17.0,5.0,0.6495000000000001,3.0345158256880733,0.41199402373083444
Enes Ünal,"FW,MF",0.09906089063920023,0.1388888888888889,0.02439024390243903,0.021341463414634148,0.09166666666666667,0.04888888888888889,1.1014363143631438,Spain,26.0,3.0,0.8173900000000001,3.520281104336044,0.4122362317805075
Enes Ünal,"FW,MF",0.09906089063920023,0.1388888888888889,0.02439024390243903,0.021341463414634148,0.09166666666666667,0.04888888888888889,1.1014363143631438,England,26.0,1.0,0.99232,3.5640136043360435,0.4122362317805075
Benjamin Bourigeaud,"MF,FW",0.7343229324447137,0.25650557620817843,0.022268041237113404,0.07340206185567011,0.055,0.019555555555555555,2.13366063695244,France,29.0,5.0,0.6495000000000001,4.449254414019086,0.4122583321781372
Carney Chukwuemeka,"MF,FW",0.06846410178733717,0.16000000000000003,0.03524229074889868,0.052863436123348026,0.06666666666666667,0.035555555555555556,1.7487224669603527,England,19.0,1.0,0.99232,3.2847496035242294,0.4124228587954108
Lee Jae-sung,"MF,FW",0.6398061193577703,0.13617021276595745,0.023663038334122106,0.03880738286796025,0.043333333333333335,0.011555555555555557,1.2488406621622985,Germany,30.0,4.0,0.78425,4.007808930405494,0.41248023951224405
Martín Payero,MF,0.543774613753408,0.06999999999999999,0.052338530066815145,0.039532293986636984,0.016666666666666666,0.008888888888888889,1.3626280623608018,Italy,24.0,2.0,0.87481,3.5044107405345217,0.4125479261271588
Denis Suárez,"MF,FW",0.03998788245986065,0.2,0.06015037593984962,0.09774436090225565,0.0,0.0,2.700751879699248,Spain,29.0,3.0,0.8173900000000001,4.859836221804512,0.41267502314694665
Moi Gómez,"MF,FW",0.6073916994850045,0.10762331838565023,0.03589232303090728,0.06331006979062812,0.021666666666666667,0.0,1.690858800280772,Spain,29.0,3.0,0.8173900000000001,4.203405720182502,0.41285208729239786
Aster Vranckx,MF,0.3489851560133293,0.0390625,0.005203816131830009,0.04163052905464007,0.0,0.0,0.8743088681699914,Germany,20.0,4.0,0.78425,2.7643632643104947,0.4129219292383408
Khéphren Thuram,MF,0.6382914268403513,0.1324786324786325,0.06356736242884252,0.04933586337760911,0.006666666666666666,0.0035555555555555557,1.7411090676138117,France,22.0,5.0,0.6495000000000001,3.4940958939489777,0.41295037930524325
Emil Ceide,"FW,MF",0.05301423810966374,0.2,0.13636363636363638,0.017045454545454548,0.0,0.0,1.9340909090909093,Italy,21.0,2.0,0.87481,3.575861590909091,0.41295863277347966
Matúš Bero,"MF,FW",0.5028779157830959,0.05945945945945946,0.01444912703190849,0.02889825406381698,0.008333333333333333,0.0044444444444444444,0.7891296353548011,Germany,27.0,4.0,0.78425,3.408996762980621,0.41356191423695965
Unai López,MF,0.6382914268403513,0.1324786324786325,0.030360531309297913,0.05502846299810248,0.006666666666666666,0.008,1.5597143807067906,Spain,27.0,3.0,0.8173900000000001,3.918161847459414,0.4141831095737757
Dion Moise Sahi,"MF,FW",0.18994244168433808,0.07142857142857144,0.04140127388535032,0.03343949044585987,0.07166666666666666,0.012444444444444445,1.2023794358507731,France,21.0,5.0,0.6495000000000001,3.0439216333030026,0.4141973770514931
Senne Lynen,MF,0.5440775522568918,0.07500000000000001,0.011129660545353368,0.036727879799666116,0.0,0.013333333333333334,0.9562687813021704,Germany,24.0,4.0,0.78425,3.217637207846411,0.4141994533154566
Josh Wilson-Esbrand,"DF,MF",0.1393517116025447,0.09803921568627452,0.047722342733188726,0.04121475054229935,0.03333333333333333,0.017777777777777778,1.447445025732636,France,20.0,5.0,0.6495000000000001,3.103214266726213,0.4142624218782213
Kike Barja,"FW,MF",0.09148742805210541,0.14705882352941177,0.11221122112211222,0.026402640264026403,0.0,0.0,1.7792661619103087,Spain,26.0,3.0,0.8173900000000001,3.960870505241701,0.41429091452255057
Bertrand Traoré,MF,0.17176613147531053,0.07936507936507937,0.10211267605633803,0.05281690140845071,0.026666666666666665,0.0,2.0444484685893136,England,27.0,1.0,0.99232,4.276971504583054,0.41430859119975205
Bertrand Traoré,MF,0.17176613147531053,0.07936507936507937,0.10211267605633803,0.05281690140845071,0.026666666666666665,0.0,2.0444484685893136,Spain,27.0,3.0,0.8173900000000001,4.233239004583054,0.41430859119975205
Stefano Sensi,MF,0.013632232656770677,0.6000000000000001,0.13043478260869568,0.06521739130434784,0.0,0.17422222222222222,4.135826086956522,Italy,27.0,2.0,0.87481,5.60698945652174,0.4146445584212456
Nicolas Seiwald,MF,0.21720690699787945,0.0625,0.008356545961002784,0.04596100278551532,0.0,0.022222222222222223,1.1025069637883007,Germany,22.0,4.0,0.78425,3.112692026462396,0.4148057130271005
Bénie Traoré,"FW,MF",0.1523780672523478,0.09302325581395349,0.09126984126984128,0.029761904761904767,0.0,0.016,1.5971893687707643,France,20.0,5.0,0.6495000000000001,3.200548089700997,0.4148259990639041
Bénie Traoré,"FW,MF",0.1523780672523478,0.09302325581395349,0.09126984126984128,0.029761904761904767,0.0,0.016,1.5971893687707643,England,20.0,1.0,0.99232,3.286253089700997,0.4148259990639041
Youssef Maziz,"FW,MF",0.03726143592850652,0.2142857142857143,0.03225806451612903,0.04838709677419355,0.12166666666666666,0.0,1.6628617511520738,France,25.0,5.0,0.6495000000000001,3.743235138248848,0.4149084179730132
Junior Dina Ebimbe,"MF,DF",0.5922447743108149,0.09216589861751152,0.05828220858895705,0.040388548057259714,0.03833333333333333,0.012444444444444445,1.5008655395663113,Germany,22.0,4.0,0.78425,3.3716251007181026,0.4149143618030931
Mikel Vesga,MF,0.46440472584065434,0.041176470588235294,0.01303780964797914,0.05736636245110823,0.03,0.005333333333333333,1.2682877521282307,Spain,30.0,3.0,0.8173900000000001,4.02873453888335,0.41517061022873225
David Datro Fofana,"FW,MF",0.20630112087246288,0.06578947368421054,0.05865102639296187,0.020527859237536666,0.021666666666666667,0.0,1.041939651180738,England,20.0,1.0,0.99232,2.92534077326748,0.41525679038579805
David Datro Fofana,"FW,MF",0.20630112087246288,0.06578947368421054,0.05865102639296187,0.020527859237536666,0.021666666666666667,0.0,1.041939651180738,Germany,20.0,4.0,0.78425,2.87332327326748,0.41525679038579805
Lucas Mincarelli,"DF,MF",0.2959709179036656,0.03669724770642201,0.04907975460122699,0.026584867075664622,0.015,0.008,1.0296398941858502,France,19.0,5.0,0.6495000000000001,2.7316409312208028,0.41532404725680794
Gonzalo Villar,MF,0.5458951832777945,0.06999999999999999,0.02995008319467554,0.041042706600110924,0.008333333333333333,0.013333333333333334,1.1983194675540765,Spain,25.0,3.0,0.8173900000000001,3.4832551539101497,0.415333975386146
Eliesse Ben Seghir,"MF,FW",0.12935474098757954,0.10416666666666669,0.12149532710280375,0.04906542056074767,0.06999999999999999,0.018666666666666668,2.289968847352025,France,18.0,5.0,0.6495000000000001,3.4508547507788165,0.41569830340898506
Kamil Jóźwiak,MF,0.17267494698576188,0.07936507936507937,0.05253940455341507,0.03677758318739054,0.0,0.014222222222222223,1.3415812970839245,Spain,25.0,3.0,0.8173900000000001,3.576375343104551,0.4158561025015726
Emre Can,"MF,DF",0.5913359588003635,0.09216589861751152,0.035842293906810034,0.05632360471070148,0.015,0.008,1.5567373271889402,Germany,29.0,4.0,0.78425,4.107941762672811,0.41622323972430847
Daler Kuzyaev,MF,0.6328385337776431,0.125,0.022009569377990434,0.056937799043062204,0.015,0.008,1.5089665071770333,France,30.0,5.0,0.6495000000000001,4.143203229665072,0.41629347424391855
Ilaix Moriba,"MF,FW",0.18297485610421085,0.07462686567164178,0.02644628099173554,0.03471074380165289,0.0,0.02666666666666667,1.1020636486986557,Spain,20.0,3.0,0.8173900000000001,2.9206888716541264,0.4164419464423819
Shandon Baptiste,MF,0.06906997879430475,0.16000000000000003,0.026200873362445417,0.021834061135371185,0.065,0.03466666666666667,1.10482096069869,England,25.0,1.0,0.99232,3.4662136244541486,0.41699492012621486
Thomas Delaine,"DF,MF",0.6189033626173887,0.1145374449339207,0.06164383561643835,0.025440313111545987,0.006666666666666666,0.0035555555555555557,1.2577950464236145,France,31.0,5.0,0.6495000000000001,4.07994178017535,0.41741169581735843
Gerrit Holtmann,"MF,FW",0.11844895486216298,0.11363636363636363,0.0663265306122449,0.04591836734693878,0.0,0.0,1.6507421150278294,Germany,28.0,4.0,0.78425,4.069044874768089,0.4175999756434405
Máximo Perrone,MF,0.49136625265071193,0.05,0.014787430683918669,0.04805914972273567,0.0,0.0,1.0981515711645102,Spain,20.0,3.0,0.8173900000000001,2.9181460212569315,0.4177544706175496
Iron Gomis,MF,0.040290820963344444,0.2,0.04477611940298507,0.02985074626865671,0.0,0.0,1.3402985074626868,Italy,23.0,2.0,0.87481,3.389896529850746,0.41777567218990613
Gonzalo Escalante,MF,0.5137837019085125,0.05820105820105821,0.004714201532115498,0.03889216263995286,0.008333333333333333,0.009777777777777778,0.8968888577103075,Spain,30.0,3.0,0.8173900000000001,3.7873252575117,0.41779241106666354
Valery Fernández,"MF,FW",0.15298394425931536,0.0892857142857143,0.0790513833992095,0.023715415019762844,0.06,0.0,1.352911349520045,Spain,23.0,3.0,0.8173900000000001,3.3837398771880296,0.417856907296685
Renato Sanches,MF,0.043926083005149955,0.1875,0.0684931506849315,0.0684931506849315,0.10333333333333333,0.0,2.286315068493151,Italy,25.0,2.0,0.87481,4.204807294520548,0.4179178326076959
Youssouf Ndayishimiye,"MF,DF",0.5183277794607695,0.05789473684210527,0.018691588785046728,0.05607476635514019,0.0,0.0,1.2933595671421545,France,24.0,5.0,0.6495000000000001,3.403058718642401,0.4179968706426248
Josh Cullen,MF,0.6228415631626779,0.11353711790393013,0.021390374331550804,0.059795819154107935,0.015,0.011555555555555557,1.5439123495657603,England,27.0,1.0,0.99232,3.951623027217744,0.4181296013808554
Serge Aurier,"DF,MF",0.2520448348985156,0.04301075268817204,0.024009603841536612,0.05642256902761104,0.0,0.019555555555555555,1.3837141824471724,England,30.0,1.0,0.99232,4.147494218590662,0.4183524144137477
Joaquín Correa,"FW,MF",0.1299606179945471,0.10416666666666669,0.041860465116279076,0.058139534883720936,0.0,0.0,1.6315891472868218,France,28.0,5.0,0.6495000000000001,4.022907945736435,0.41840645171616425
Tomáš Suslov,"MF,FW",0.6334444107846107,0.1206896551724138,0.043977055449330775,0.030592734225621424,0.021666666666666667,0.019555555555555555,1.26684202544999,Italy,21.0,2.0,0.87481,3.142149816542493,0.4186285809271035
José Luis Morales,"FW,MF",0.31717661314753104,0.03448275862068966,0.05534351145038169,0.016221374045801526,0.09999999999999999,0.0,0.919041853119242,Spain,36.0,3.0,0.8173900000000001,4.401724704527507,0.41864364764860035
Rade Krunić,MF,0.20781581338988186,0.06578947368421054,0.01455604075691412,0.034934497816593885,0.0,0.0,0.891404274879338,Italy,29.0,2.0,0.87481,3.69811527867157,0.418702542668028
Iddrisu Baba,MF,0.4328991214783399,0.03773584905660377,0.001398601398601398,0.04195804195804195,0.0,0.0,0.8433038659453754,Spain,27.0,3.0,0.8173900000000001,3.4524950128644942,0.41912603186624464
Tiemoué Bakayoko,MF,0.3977582550742199,0.0273972602739726,0.021308980213089804,0.04109589041095891,0.023333333333333334,0.006222222222222223,1.0213013698630138,France,28.0,5.0,0.6495000000000001,3.626220890410959,0.4192006730005561
Alessandro Di Pardo,"DF,MF",0.10845198424719782,0.125,0.03342618384401114,0.030640668523676893,0.0,0.0,1.102367688022284,Italy,24.0,2.0,0.87481,3.335241497214485,0.41923142173998607
Nathan Redmond,"FW,MF",0.04271432899121479,0.1875,0.09859154929577466,0.05633802816901409,0.0,0.0,2.276408450704225,England,29.0,1.0,0.99232,4.627745492957747,0.4193381473788295
Alex Král,MF,0.4147228112693123,0.03289473684210526,0.021897810218978103,0.03211678832116788,0.0,0.0,0.8409719554360353,Germany,25.0,4.0,0.78425,3.242694271033423,0.4194465403142733
Szymon Żurkowski,MF,0.26264768252044834,0.04166666666666667,0.0391705069124424,0.02304147465437788,0.06833333333333333,0.0,0.8916144393241169,Italy,25.0,2.0,0.87481,3.298251885560676,0.4195060620373097
Ibrahim Salah,"FW,MF",0.15843683732202363,0.08620689655172414,0.057251908396946584,0.03435114503816794,0.11499999999999999,0.015111111111111113,1.4260015793629903,France,21.0,5.0,0.6495000000000001,3.189276026585944,0.41954815382242083
Emil Bohinen,MF,0.16176916086034535,0.0847457627118644,0.02616822429906542,0.048598130841121495,0.0,0.0,1.2797718992555045,Italy,24.0,2.0,0.87481,3.450554234516078,0.4196167276851272
Emil Bohinen,MF,0.16176916086034535,0.0847457627118644,0.02616822429906542,0.048598130841121495,0.0,0.0,1.2797718992555045,Italy,24.0,2.0,0.87481,3.450554234516078,0.4196167276851272
Andrés Guardado,MF,0.1351105725537716,0.1,0.022371364653243846,0.08053691275167786,0.0,0.0,1.851006711409396,Spain,36.0,3.0,0.8173900000000001,5.007501862416108,0.4197255887877927
Florian Dietz,"FW,MF",0.020902756740381702,0.25,0.0,0.0,0.0,0.0,0.5,Germany,24.0,4.0,0.78425,2.921062500000001,0.41979104896733865
Cesare Casadei,"FW,MF",0.02362920327173584,0.22222222222222224,0.025316455696202535,0.0379746835443038,0.0,0.0,1.3558368495077358,England,20.0,1.0,0.99232,3.1293739521800283,0.4202322418442445
Moussa Sissoko,MF,0.5513480763405029,0.06930693069306931,0.032948929159802305,0.040637012630422846,0.0,0.0,1.1666204511719704,France,33.0,5.0,0.6495000000000001,4.2206782932617815,0.4207606866456869
Pape Gueye,"MF,DF",0.2314450166616177,0.047058823529411764,0.02091503267973856,0.07973856209150328,0.019999999999999997,0.0,1.7296470588235295,France,24.0,5.0,0.6495000000000001,3.686645588235295,0.420794275329019
Rani Khedira,MF,0.40654347167524996,0.03355704697986577,0.008935219657483244,0.026061057334326135,0.0,0.0,0.6166301028949512,Germany,29.0,4.0,0.78425,3.4968720668817186,0.42080660794774283
Rominigue Kouamé,MF,0.2484095728567101,0.04395604395604395,0.038976857490864804,0.04141291108404384,0.0,0.0,1.1841362048426605,Spain,26.0,3.0,0.8173900000000001,3.574036033147729,0.4209958834274381
Fraser Hornby,"FW,MF",0.06543471675249923,0.16666666666666669,0.06451612903225806,0.009216589861751154,0.0,0.0,1.079877112135177,Germany,23.0,4.0,0.78425,3.1979826228878654,0.42115574308985954
Ismaël Doukouré,"MF,DF",0.5013632232656771,0.04891304347826087,0.018115942028985508,0.04830917874396136,0.0,0.0,1.1304347826086958,France,20.0,5.0,0.6495000000000001,2.897157608695652,0.4212657849410283
Ryan John Giles,"DF,MF",0.15207512874886397,0.0892857142857143,0.03578528827037773,0.0337972166998012,0.0,0.0,1.1089889236012498,England,23.0,1.0,0.99232,3.2689228003408126,0.4214723446073854
Pedro Obiang,MF,0.13692820357467436,0.1,0.01766004415011038,0.04635761589403974,0.0,0.0,1.1933774834437088,Italy,31.0,2.0,0.87481,4.0943978642384105,0.42158576943330156
Karol Linetty,MF,0.5625568009694032,0.07281553398058252,0.03336921420882669,0.046824542518837456,0.0,0.0,1.2887957611796796,Italy,28.0,2.0,0.87481,3.856419744766792,0.42198768223536104
Takuma Asano,"FW,MF",0.6013329294153287,0.09502262443438914,0.056394763343403834,0.016112789526686808,0.045,0.0044444444444444444,1.0296283304397753,Germany,28.0,4.0,0.78425,3.6653209147858554,0.4222375465583346
Ruben Loftus-Cheek,MF,0.6261738867009996,0.10869565217391304,0.07059961315280464,0.035783365570599614,0.043333333333333335,0.0035555555555555557,1.5348884029938612,Italy,27.0,2.0,0.87481,3.91637996194601,0.4225189273896754
Jude Bellingham,MF,0.7009996970614965,0.1867704280155642,0.0734341252699784,0.08466522678185746,0.12333333333333332,0.020444444444444446,2.701422065534368,Spain,20.0,3.0,0.8173900000000001,3.96027184259734,0.4226140872201206
Yeremi Pino,"MF,FW",0.1435928506513178,0.09433962264150944,0.046315789473684206,0.02105263157894737,0.0,0.0,0.9844687189672294,Spain,20.0,3.0,0.8173900000000001,2.8442521673287,0.422853617096355
Salis Abdul Samed,MF,0.45986064828839746,0.035502958579881665,0.01184990125082291,0.051349572086899276,0.0,0.0,1.1019473259813564,France,23.0,5.0,0.6495000000000001,3.1786407618878822,0.42341407457739777
Luis Milla,MF,0.6404119963647379,0.12340425531914895,0.02931442080378251,0.057210401891252954,0.0,0.0035555555555555557,1.5524255319148934,Spain,28.0,3.0,0.8173900000000001,4.013424095744681,0.42346582640121827
Dimitri Foulquier,"DF,MF",0.5577097849136625,0.06829268292682927,0.045602605863192175,0.03908794788273616,0.0,0.0,1.2505918805116392,Spain,30.0,3.0,0.8173900000000001,4.017232222332566,0.4234819056393313
Lewis Dobbin,MF,0.06997879430475613,0.15384615384615385,0.05172413793103449,0.01293103448275862,0.065,0.0,1.0449681697612734,England,20.0,1.0,0.99232,2.927309310344828,0.4236442264048155
Lucas Tousart,MF,0.4759163889730385,0.04000000000000001,0.019083969465648856,0.03244274809160306,0.0,0.0,0.8357251908396948,Germany,26.0,4.0,0.78425,3.339283874045802,0.424072088840502
Ibrahim Sulemana,MF,0.40533171766131476,0.02684563758389262,0.022404779686333084,0.020164301717699777,0.021666666666666667,0.0,0.631291723263379,Italy,20.0,2.0,0.87481,2.629042120121196,0.42418227741657066
Steven Shpendi,"FW,MF",0.12420478642835504,0.10869565217391307,0.014598540145985404,0.014598540145985404,0.0,0.019555555555555555,0.677551888289432,Italy,20.0,2.0,0.87481,2.6591112273881308,0.42439095534860627
Rafa Mir,"FW,MF",0.11814601635867918,0.1162790697674419,0.015345268542199489,0.005115089514066497,0.07666666666666666,0.0,0.508737167667876,Spain,26.0,3.0,0.8173900000000001,3.13502665898412,0.42467131662561974
Idrissa Gana Gueye,MF,0.5704332020599818,0.07177033492822968,0.03078556263269639,0.044055201698513805,0.03166666666666666,0.0,1.2326043641239752,England,33.0,1.0,0.99232,4.349272836680584,0.424684346942392
Beñat Turrientes,MF,0.5107543168736746,0.04812834224598931,0.03082394783639597,0.030231179608772973,0.0,0.0044444444444444444,0.932833447977456,Spain,21.0,3.0,0.8173900000000001,2.9106892411853464,0.42497082332304736
Yohann Magnin,MF,0.5107543168736746,0.04812834224598931,0.016597510373443983,0.042086544161232975,0.008333333333333333,0.0,1.008192072755168,France,26.0,5.0,0.6495000000000001,3.4176998472908595,0.42502552487754974
Giacomo Bonaventura,MF,0.6894880339291123,0.16205533596837945,0.05270092226613966,0.06148440931049627,0.05333333333333333,0.010666666666666666,1.9731383399209488,Italy,33.0,2.0,0.87481,4.801242420948617,0.4251043798342294
Kévin N'Doram,MF,0.48561042108451985,0.03932584269662921,0.014962593516209478,0.03865336658354115,0.0,0.009777777777777778,0.9420756255428844,France,27.0,5.0,0.6495000000000001,3.474724156602875,0.4256054669225084
Lamine Camara,MF,0.6828233868524689,0.16334661354581673,0.020399113082039913,0.04301552106430155,0.006666666666666666,0.014222222222222223,1.3365646239874205,France,19.0,5.0,0.6495000000000001,2.931142005591824,0.4256360300562382
