Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Ismaël Doukouré,"MF,DF",0.5699481519087104,-0.630259713362371,-0.59956458106804,0.025452172102670548,-0.44801928026338284,-0.300251708848013,1.1304347826086958,France,20.0,5.0,0.6495000000000001,2.897157608695652,-0.5350941805947831
Frank Magri,"FW,MF",0.3293574510412049,-0.27886678535734616,-0.11591936554166057,-0.4859959044344802,0.4911289688316801,0.012277226471068707,1.0586300417246175,France,23.0,5.0,0.6495000000000001,3.1504845271210016,-0.5361159212123179
Eric Martel,MF,1.4539534335365636,-0.6754007333661118,-0.6193349437926672,-0.3433126371840189,-0.3268388610253102,-0.2040889595190648,0.8072087912087913,Germany,21.0,4.0,0.78425,2.8207482142857145,-0.5367311812832212
Francis Coquelin,MF,-0.25335764096816643,-0.9855237948065807,-0.7374436042255047,0.0946918930105295,-0.44801928026338284,-0.300251708848013,1.0483734087694483,Spain,32.0,3.0,0.8173900000000001,4.085790215700142,-0.5369477518399925
Sergi Canós,"MF,FW",0.0986993937874954,-0.2780358984092516,0.057411343243981824,-0.09892729914905815,-0.23595354659675571,0.06035860113554279,1.457450992736365,Spain,26.0,3.0,0.8173900000000001,3.7516906452786376,-0.5385695900353542
João Palhinha,MF,1.7210311840408588,-0.6810714606983087,-0.835352576753267,-0.23104587562668016,-0.054182917739646744,-0.22812964685130185,0.8089260219834509,England,28.0,1.0,0.99232,3.5738819142892435,-0.5389486466190123
Yannik Keitel,"DF,MF",-0.24232137028617076,-0.8971281342443974,-0.7818113792750575,0.1055897187178078,-0.14506823216820122,-0.300251708848013,1.066606990622336,Germany,23.0,4.0,0.78425,3.189357043904519,-0.5389725429149314
Rani Khedira,MF,0.22451287956224603,-0.7700994172002719,-0.7771766591648613,-0.4358757558707327,-0.44801928026338284,-0.300251708848013,0.6166301028949512,Germany,29.0,4.0,0.78425,3.4968720668817186,-0.5389911798090224
Soungoutou Magassa,"DF,MF",0.2278237607668447,-0.9542670892317927,-0.7488157308169577,0.44102429347983124,-0.44801928026338284,-0.300251708848013,1.3505894006934127,France,19.0,5.0,0.6495000000000001,2.9402581104507184,-0.5405589480482691
Salis Abdul Samed,MF,0.4187512435653698,-0.7523789324457072,-0.720788650265851,0.08849652246810098,-0.44801928026338284,-0.300251708848013,1.1019473259813564,France,23.0,5.0,0.6495000000000001,3.1786407618878822,-0.5412475129999526
