Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR
Chiedozie Ogbene,"MF,DF",1995.0,1.1261261261261262,5.7293233082706765,2.3909774436090223,0.18,0.05,1.8822853756011648
Valentino Lazaro,"DF,MF",1994.0,1.5315315315315317,2.3921765295887663,4.242728184553661,0.0,0.18,1.6872872491347919
Ryan Yates,MF,1992.0,0.3167420814479638,0.8132530120481928,3.2981927710843375,0.05,0.05,0.9056375729160989
Sandi Lovrić,MF,1987.0,1.9457013574660633,2.3553095118268743,3.6235530951182686,0.05,0.14,1.6319127928822412
Aurélien Tchouaméni,"MF,DF",1987.0,0.4977375565610859,1.268243583291394,5.027679919476598,0.14,0.05,1.3877322118658157
Takuma Asano,"FW,MF",1986.0,0.9502262443438914,2.5377643504531724,1.4501510574018126,0.27,0.05,1.0296283304397753
Arthur Melo,MF,1986.0,1.5384615384615383,0.9516616314199395,6.027190332326284,0.09,0.14,1.7544627004415525
Elvis Rexhbeçaj,MF,1985.0,0.588235294117647,0.6801007556675063,4.1259445843828715,0.09,0.0,1.087856126833605
Tahith Chong,"MF,FW",1982.0,0.45454545454545453,2.5882946518668013,3.2694248234106964,0.18,0.0,1.2804529859645906
Casemiro,"MF,DF",1982.0,0.7272727272727273,0.544904137235116,5.08577194752775,0.05,0.09,1.3035897624071184
Jonathan Bamba,"MF,FW",1981.0,1.7272727272727273,4.86118122160525,3.6345280161534577,0.14,0.09,2.085596393006287
Marc Roca,MF,1980.0,0.8636363636363636,1.0909090909090908,5.7272727272727275,0.09,0.09,1.5723636363636362
Andreas Christensen,"DF,MF",1979.0,0.3181818181818182,1.0914603335017687,5.3208691258211225,0.09,0.09,1.382102255500942
Raheem Sterling,"FW,MF",1978.0,1.3636363636363635,5.460060667340748,3.5490394337714863,0.36,0.18,2.16454729294972
Oihan Sancet,MF,1975.0,1.9178082191780823,3.4632911392405066,5.5139240506329115,0.18,0.23,2.2660046818103
Matteo Prati,MF,1972.0,0.6392694063926941,0.36511156186612576,3.0121703853955375,0.05,0.05,0.8233102707308715
Nabil Bentaleb,MF,1967.0,0.6392694063926941,0.5033045246568378,6.222674123029996,0.0,0.14,1.5150496108159057
Morgan Sanson,MF,1964.0,1.9724770642201834,2.6120162932790225,3.436863543788187,0.09,0.14,1.6552713802574786
Ruben Vargas,"MF,FW",1962.0,1.1926605504587156,2.614678899082569,3.532110091743119,0.18,0.23,1.554889908256881
Warren Zaïre-Emery,"MF,DF",1962.0,0.963302752293578,2.477064220183486,5.321100917431193,0.09,0.14,1.8032935779816512
Marcel Sabitzer,MF,1961.0,1.0091743119266054,1.7899031106578278,5.09433962264151,0.18,0.14,1.6386834090451887
Paulo Dybala,"FW,MF",1959.0,2.293577981651376,3.629402756508423,5.6049004594180705,0.6,0.41,2.4885762395155737
Luca de la Torre,MF,1956.0,0.783410138248848,2.6687116564417175,4.279141104294478,0.05,0.18,1.6052525797970085
Junior Dina Ebimbe,"MF,DF",1956.0,0.9216589861751152,2.622699386503067,3.634969325153374,0.23,0.14,1.5008655395663113
Mattia Zaccagni,"FW,MF",1956.0,1.336405529953917,4.049079754601227,2.5306748466257667,0.28,0.05,1.626232026236182
Emre Can,"MF,DF",1953.0,0.9216589861751152,1.6129032258064517,5.0691244239631335,0.09,0.09,1.5567373271889402
Cristian Cásseres Jr.,MF,1946.0,0.6944444444444444,0.6474820143884892,4.023638232271326,0.05,0.14,1.120112938220852
Zito Luvumbo,"FW,MF",1946.0,1.2037037037037037,3.9311408016443985,0.9712230215827338,0.18,0.23,1.3082135053861672
Manuel Ugarte Ribeiro,MF,1932.0,0.6511627906976745,0.7453416149068324,4.052795031055901,0.0,0.09,1.1168598873320816
Darko Lazović,"FW,MF",1928.0,1.4485981308411215,2.0072614107883817,3.0809128630705396,0.14,0.09,1.3483544809400083
Baptiste Santamaria,MF,1926.0,0.6074766355140188,0.6074766355140188,6.261682242990655,0.0,0.05,1.5103271028037382
Piotr Zieliński,MF,1924.0,2.2429906542056077,1.7775467775467777,6.127858627858628,0.14,0.09,2.0706792119222026
Kobbie Mainoo,MF,1924.0,0.7009345794392524,1.1694386694386696,2.993762993762994,0.14,0.05,1.0018272485281832
Justin Kluivert,"MF,FW",1916.0,0.9859154929577465,3.0532359081419624,2.3486430062630483,0.33,0.05,1.3255588814725512
Dion Lopy,MF,1916.0,0.6103286384976525,1.0803757828810021,4.227557411273486,0.0,0.0,1.1836523665304282
Kévin Van Den Kerkhof,"FW,MF",1913.0,0.9859154929577465,3.0580240460010453,1.3173026659696812,0.05,0.09,1.1042484409856947
Alassane Pléa,"FW,MF",1913.0,1.6901408450704225,2.6346053319393623,5.4103502352326185,0.33,0.19,2.0370192824484805
Fares Chaïbi,"MF,FW",1912.0,2.405660377358491,2.4947698744769875,4.048117154811716,0.09,0.19,1.8557094813294388
Gaëtan Laborde,"FW,MF",1906.0,1.2735849056603774,1.5582371458551942,2.1720881427072403,0.24,0.09,1.0517820388445625
Linton Maina,"FW,MF",1901.0,0.947867298578199,5.16044187269858,2.8879537085744342,0.05,0.14,1.8462525759702426
Scott McTominay,"MF,FW",1901.0,0.5213270142180094,1.3729615991583377,3.0299842188321935,0.33,0.05,1.0328545664417081
Lyle Foster,"FW,MF",1899.0,0.9004739336492891,2.6066350710900474,1.7535545023696681,0.24,0.14,1.1181327014218012
Ademola Lookman,"FW,MF",1894.0,2.380952380952381,3.4213305174234425,4.609292502639915,0.52,0.33,2.233315080203148
Will Hughes,MF,1891.0,1.0,0.6663141195134848,3.617133791644632,0.0,0.05,1.0716895822316235
Alfred Duncan,MF,1888.0,1.7142857142857142,1.0963983050847457,6.3400423728813555,0.1,0.24,1.9121452784503634
Roberto Navarro,"MF,FW",1888.0,1.9523809523809523,3.8612288135593222,3.336864406779661,0.05,0.05,1.850094834543987
Alexis Saelemaekers,"FW,MF",1887.0,2.0952380952380953,3.100158982511924,3.6724960254372023,0.19,0.1,1.8225786206374444
Hugo Larsson,MF,1886.0,0.47619047619047616,1.2407211028632026,3.2449628844114526,0.1,0.05,1.0173748926930264
Idrissa Gana Gueye,MF,1884.0,0.7177033492822967,1.3853503184713376,3.964968152866242,0.19,0.0,1.2326043641239752
Jim Allevinah,"MF,DF",1861.0,0.9661835748792271,4.207415368081676,2.5147770016120368,0.1,0.05,1.562675188914588
Patrick Osterhage,MF,1861.0,0.6280193236714976,1.2573885008060184,3.095110155830199,0.1,0.05,1.021103596061543
Lorenzo Pellegrini,MF,1859.0,1.7391304347826086,2.0817643894566973,4.550833781603012,0.39,0.15,1.7583457211684634
Roberto Pereyra,"FW,MF",1858.0,1.2135922330097086,1.8891280947255111,3.3907427341227123,0.19,0.15,1.3626926123715863
Karol Linetty,MF,1858.0,0.7281553398058251,1.5016146393972012,4.214208826695371,0.0,0.0,1.2887957611796796
Iker Muñoz,MF,1854.0,0.24271844660194172,0.8252427184466019,3.8834951456310676,0.19,0.0,1.0092912621359225
Callum Hudson-Odoi,"FW,MF",1854.0,1.7475728155339805,5.388349514563107,2.815533980582524,0.39,0.05,2.044291262135922
Yassine Kechta,MF,1849.0,1.3170731707317074,1.995673336938886,5.938345051379124,0.1,0.05,1.8752183118099435
Guido Rodríguez,MF,1846.0,0.1951219512195122,0.390032502708559,3.169014084507042,0.1,0.0,0.7608337076870227
Dimitri Foulquier,"DF,MF",1842.0,0.6829268292682927,2.0521172638436482,3.5179153094462543,0.0,0.0,1.2505918805116392
Roland Sallai,"MF,FW",1840.0,1.4215686274509804,2.298913043478261,2.005434782608696,0.15,0.1,1.1901832907075875
Ernest Nuamah,"FW,MF",1838.0,1.4215686274509804,5.14145810663765,3.6235038084874867,0.15,0.1,2.0823061085152235
Fabian Holland,"MF,DF",1835.0,0.8333333333333334,0.5395095367847411,4.267029972752043,0.0,0.1,1.1579745685740237
Cameron Archer,MF,1832.0,0.0,1.6211790393013101,0.7368995633187774,0.2,0.05,0.5066157205240176
Exequiel Palacios,MF,1831.0,1.3300492610837438,1.1796832332058984,7.962861824139814,0.2,0.2,2.1745188636858916
James Mcatee,"MF,FW",1822.0,1.3861386138613863,2.716794731064764,2.5192096597145994,0.15,0.15,1.3844286009281497
Moussa Sissoko,MF,1821.0,0.6930693069306931,1.4827018121911038,3.6573311367380557,0.0,0.0,1.1666204511719704
Amine Harit,"MF,FW",1821.0,1.9306930693069309,4.151565074135091,6.276771004942339,0.05,0.1,2.506805829676872
Remi Oudin,"MF,FW",1819.0,2.871287128712871,0.9400769653655855,3.908741066520066,0.15,0.1,1.5890210321197045
Răzvan Marin,MF,1818.0,1.6336633663366338,1.0396039603960396,3.5643564356435644,0.0,0.15,1.2925247524752477
Eduardo Camavinga,"MF,DF",1817.0,0.9900990099009901,2.427077600440286,5.250412768299395,0.0,0.1,1.7635178757281342
Alberto Grassi,MF,1807.0,0.29850746268656714,0.6474820143884892,3.7354731599335915,0.0,0.05,0.9512925274017295
Gonzalo Villar,MF,1803.0,0.7,1.3477537437603992,3.693843594009983,0.05,0.15,1.1983194675540763
Alberto Moleiro,"FW,MF",1803.0,1.35,4.292845257903494,4.342762063227953,0.15,0.15,2.0571214642262894
Matthias Bader,"DF,MF",1802.0,0.9,1.8978912319644838,3.346281908990011,0.05,0.1,1.263834628190899
Jon Moncayola,MF,1800.0,1.05,0.7,4.95,0.05,0.15,1.39
Giulio Maggiore,MF,1800.0,0.55,0.4,3.2,0.2,0.1,0.8800000000000002
Senne Lynen,MF,1797.0,0.75,0.5008347245409015,3.30550918196995,0.0,0.15,0.9562687813021704
Martín Payero,MF,1796.0,0.7,2.3552338530066814,3.5579064587973273,0.1,0.1,1.3626280623608018
Danilo,MF,1792.0,1.0050251256281408,1.1049107142857142,4.168526785714286,0.1,0.1,1.2956925251256282
Riccardo Orsolini,"FW,MF",1792.0,1.8090452261306533,2.5613839285714284,3.5658482142857144,0.5,0.1,1.6672554737975593
Enzo Loiodice,MF,1790.0,0.9547738693467337,1.3575418994413408,4.877094972067039,0.0,0.05,1.4528821481710226
Lucas Torró,MF,1788.0,0.45226130653266333,0.15100671140939598,3.0201342281879193,0.05,0.0,0.7296804492259958
Moses Simon,"FW,MF",1788.0,1.4572864321608041,7.348993288590604,1.8120805369127517,0.15,0.25,2.213672051532832
Matteo Cancellieri,"FW,MF",1788.0,0.8542713567839196,2.4161073825503356,1.308724832214765,0.2,0.15,0.9808207143098042
Jaime Mata,"FW,MF",1787.0,0.9045226130653267,0.8058198097369894,0.9569110240626749,0.25,0.05,0.5734506893729983
Donyell Malen,"FW,MF",1781.0,1.1111111111111112,3.68893879842785,2.880404267265581,0.66,0.05,1.6170908353609086
Edoardo Bove,MF,1780.0,0.8080808080808081,1.0617977528089888,4.449438202247191,0.0,0.1,1.2938633526273975
Manu Sánchez,"DF,MF",1775.0,1.015228426395939,2.0788732394366196,3.7521126760563384,0.0,0.25,1.4442428683777793
Konrad Laimer,"DF,MF",1772.0,1.218274111675127,3.148984198645598,6.450338600451467,0.0,0.15,2.208519382154438
Douglas,MF,1772.0,0.8629441624365483,0.6094808126410834,5.33295711060948,0.0,0.0,1.3610764171374226
Dan Ndoye,"FW,MF",1771.0,1.116751269035533,4.472049689440994,1.8294748729531338,0.05,0.05,1.503655166285932
Jamal Musiala,"MF,FW",1755.0,2.1538461538461537,5.282051282051282,5.128205128205129,0.51,0.26,2.6418205128205132
Pablo Sarabia,"MF,FW",1745.0,2.6288659793814433,2.114613180515759,5.621776504297994,0.21,0.36,2.2020511328390393
Aurélio Buta,"DF,MF",1744.0,0.4639175257731959,2.6318807339449544,4.644495412844037,0.05,0.05,1.5680587345124373
Nemanja Gudelj,"DF,MF",1742.0,0.3608247422680413,1.188289322617681,3.7715269804822045,0.05,0.05,1.0841282090735853
Corentin Tolisso,MF,1741.0,1.3471502590673574,1.5508328546812176,7.90924755887421,0.1,0.05,2.186446134524557
Wataru Endo,MF,1722.0,0.8376963350785339,0.5226480836236934,5.2787456445993035,0.05,0.0,1.3328180126603062
Rayan Cherki,"MF,FW",1719.0,2.1989528795811517,4.869109947643978,7.225130890052355,0.05,0.31,2.956638743455497
Mattias Svanberg,MF,1715.0,1.3612565445026177,1.4693877551020407,4.408163265306122,0.05,0.16,1.500761512982156
Youssouf Ndayishimiye,"MF,DF",1712.0,0.5789473684210527,0.8411214953271028,5.046728971962617,0.0,0.0,1.2933595671421545
Gonzalo Escalante,MF,1697.0,0.5820105820105821,0.21213906894519743,3.5002946375957573,0.05,0.11,0.8968888577103075
Danny Welbeck,"FW,MF",1693.0,1.1702127659574468,1.7011222681630243,2.3390431187241583,0.27,0.05,1.0840756305689259
Lucas Beltrán,"FW,MF",1692.0,1.3297872340425532,0.6382978723404255,2.606382978723404,0.32,0.11,0.9798936170212766
Iván Alejo,MF,1692.0,0.851063829787234,2.553191489361702,1.6489361702127658,0.0,0.11,1.0436382978723404
Robert Andrich,"MF,DF",1690.0,1.1702127659574468,1.0650887573964496,5.165680473372781,0.21,0.11,1.5341963993453354
Luka Modrić,MF,1688.0,2.9255319148936167,2.825829383886256,10.450236966824644,0.11,0.32,3.3473196531209037
Yohann Magnin,MF,1687.0,0.4812834224598931,0.7468879668049793,3.7877889745109665,0.05,0.0,1.0081920727551679
Beñat Turrientes,MF,1687.0,0.4812834224598931,1.3870776526378186,2.7208061647895674,0.0,0.05,0.9328334479774559
Pathé Ciss,MF,1664.0,0.5945945945945946,0.7572115384615385,4.543269230769231,0.05,0.0,1.1840150727650727
Matúš Bero,"MF,FW",1661.0,0.5945945945945946,0.650210716435882,2.600842865743528,0.05,0.05,0.7891296353548011
Suat Serdar,MF,1659.0,0.923913043478261,1.0849909584086799,3.6889692585895117,0.0,0.11,1.1725746520952907
Ismaël Doukouré,"MF,DF",1656.0,0.48913043478260876,0.8152173913043479,4.347826086956522,0.0,0.0,1.1304347826086958
Thomas Müller,"MF,FW",1654.0,2.7717391304347827,2.067714631197098,4.4619105199516325,0.27,0.49,2.0342728563167025
Santi Comesaña,MF,1653.0,0.6521739130434783,1.2522686025408347,5.009074410163339,0.11,0.0,1.3937033851495302
Boubacar Kamara,MF,1652.0,1.0869565217391306,1.0351089588377724,4.52179176755448,0.0,0.05,1.3437714496262765
Leandro Trossard,"FW,MF",1649.0,1.3114754098360655,3.6021831412977563,4.14796846573681,0.65,0.05,1.8923254033741264
Cody Gakpo,"FW,MF",1649.0,1.366120218579235,2.346876895087932,4.530018192844148,0.44,0.27,1.773603061302263
Mohammed Daramy,"FW,MF",1648.0,1.256830601092896,3.9320388349514563,3.7682038834951457,0.22,0.27,1.8944146639078998
Rubén Sobrino,"MF,FW",1646.0,1.2021857923497268,1.4763061968408264,1.859052247873633,0.0,0.05,0.9225088474128373
Ibrahima Sissoko,MF,1642.0,0.6593406593406593,0.8221680876979294,4.823386114494519,0.0,0.05,1.2759789723066215
Alexis Blin,MF,1642.0,0.38461538461538464,0.38367844092570036,3.2886723507917175,0.0,0.11,0.8443932352665606
Brajan Gruda,"MF,FW",1641.0,2.3626373626373627,5.484460694698354,3.8939670932358315,0.22,0.16,2.41821303011431
Bryan Zaragoza,"FW,MF",1638.0,2.0,5.4945054945054945,1.978021978021978,0.33,0.11,1.9605054945054943
Frenkie de Jong,MF,1634.0,1.153846153846154,3.8004895960832314,9.253365973072215,0.11,0.0,2.8525403446003206
Yannick Gerhardt,"MF,DF",1630.0,0.7734806629834253,0.9386503067484663,2.705521472392638,0.11,0.06,0.9125304884249059
Denis Huseinbasic,MF,1627.0,0.8839779005524862,1.936078672403196,5.1444376152427775,0.0,0.17,1.643898837639692
Désiré Doué,"MF,FW",1626.0,1.7127071823204418,4.317343173431734,6.697416974169742,0.22,0.22,2.633493465984383
Máximo Perrone,MF,1623.0,0.5,0.6654343807763401,4.32532347504621,0.0,0.0,1.0981515711645102
Youri Tielemans,"MF,FW",1622.0,1.0,1.2762022194821208,7.102342786683107,0.11,0.33,1.9857090012330456
Luca Pfeiffer,"FW,MF",1619.0,1.0555555555555556,0.8338480543545399,2.0568252007411987,0.06,0.22,0.8612457621302588
Iliman Ndiaye,"FW,MF",1618.0,1.2222222222222223,2.8368355995055623,3.4487021013597032,0.17,0.17,1.5695519846174975
Óliver Torres,MF,1616.0,1.2222222222222223,2.227722772277228,5.346534653465347,0.0,0.06,1.7772959295929593
Manu Morlanes,MF,1615.0,0.893854748603352,1.6160990712074306,5.795665634674923,0.0,0.11,1.6941238908971412
Felix Agu,"DF,MF",1614.0,0.3910614525139665,1.7843866171003717,1.7843866171003717,0.0,0.0,0.7919669373429421
Maghnes Akliouche,"MF,FW",1613.0,2.122905027932961,2.566646001239926,5.189088654680719,0.39,0.22,2.0807279367707214
Hicham Boudaoui,MF,1613.0,1.1731843575418994,1.5623062616243026,4.3521388716677,0.11,0.0,1.4285258981667806
Alessandro Deiola,MF,1608.0,0.558659217877095,0.503731343283582,3.582089552238806,0.06,0.0,0.9348960226798967
Kévin N'Doram,MF,1604.0,0.3932584269662921,0.6733167082294265,3.478802992518703,0.0,0.11,0.9420756255428845
Marco Reus,"MF,FW",1601.0,2.0224719101123596,1.7426608369768894,3.597751405371643,0.34,0.45,1.6415768304921785
Patrick Ciurria,"DF,MF",1598.0,1.6853932584269662,2.309136420525657,3.829787234042553,0.0,0.06,1.5828633825990353
Ko Itakura,"DF,MF",1596.0,0.2824858757062147,0.7894736842105263,2.0300751879699246,0.17,0.0,0.6374069495773332
Jeremy Doku,"FW,MF",1595.0,2.542372881355932,12.300940438871473,3.2163009404388716,0.17,0.45,3.7639228521332555
Aron Dønnum,"FW,MF",1595.0,1.3559322033898307,3.8934169278996866,3.724137931034483,0.0,0.06,1.8126974124648
Rolando Mandragora,MF,1588.0,0.7386363636363635,0.3967254408060453,5.2707808564231735,0.17,0.17,1.3492285321731163
Emmanuel Sabbi,"FW,MF",1584.0,0.5681818181818181,2.1590909090909087,2.0454545454545454,0.28,0.06,1.0005454545454544
Giacomo Raspadori,"FW,MF",1584.0,2.0454545454545454,1.6477272727272725,3.068181818181818,0.28,0.17,1.4312727272727273
Leonardo Bittencourt,MF,1578.0,1.4857142857142858,3.4790874524714828,4.847908745247148,0.06,0.11,2.0015420966865833
Lucas Tousart,MF,1572.0,0.4,0.8587786259541985,2.919847328244275,0.0,0.0,0.8357251908396948
Omar Mascarell,MF,1571.0,0.17142857142857143,0.6874602164226608,3.8383195416931892,0.0,0.0,0.9394416659088842
Neil El Aynaoui,MF,1566.0,0.9195402298850576,1.4367816091954024,3.3908045977011496,0.06,0.11,1.188425287356322
Patrick Dorgu,"DF,MF",1564.0,1.0344827586206897,2.129156010230179,2.819693094629156,0.12,0.0,1.208666372696005
Orel Mangala,MF,1563.0,0.3448275862068966,0.7485604606525912,2.5911708253358925,0.06,0.0,0.7429117744390762
Ludovic Blas,"FW,MF",1563.0,1.149425287356322,2.6487523992322455,3.3973128598848366,0.23,0.06,1.4800981092946808
Manu Koné,MF,1561.0,1.3872832369942196,2.42152466367713,4.0358744394618835,0.06,0.0,1.5749364680266469
Loïc Nego,"DF,MF",1561.0,0.7514450867052023,1.729660474055093,3.6899423446508646,0.0,0.17,1.285209581082232
Francesco Gelli,"MF,DF",1561.0,1.445086705202312,2.42152466367713,3.5169762972453555,0.0,0.0,1.4767175332249596
Odsonne Édouard,"FW,MF",1555.0,1.0404624277456647,1.909967845659164,2.0836012861736335,0.41,0.0,1.0478063119156924
Largie Ramazani,"FW,MF",1555.0,1.5028901734104045,3.4147909967845655,2.430868167202572,0.17,0.29,1.5737098674795085
Pablo Barrios,MF,1555.0,0.9248554913294798,2.1414790996784565,5.672025723472669,0.0,0.06,1.765672062896121
Mateo Kovačić,MF,1551.0,1.2209302325581395,2.1470019342359765,5.802707930367505,0.06,0.0,1.8401280194323242
Jorge de Frutos,"FW,MF",1549.0,0.9883720930232559,2.4402840542285342,2.324080051646223,0.12,0.0,1.1625472397796028
Rubén García,"FW,MF",1547.0,1.802325581395349,0.9308338720103425,3.432449903038138,0.17,0.12,1.286121871288766
Brahim Díaz,"FW,MF",1545.0,1.744186046511628,4.427184466019417,4.368932038834951,0.47,0.35,2.2600605102731994
Daichi Kamada,MF,1544.0,1.3953488372093024,2.3316062176165806,5.595854922279793,0.12,0.12,1.9125619954211355
Ruslan Malinovskyi,MF,1544.0,0.6395348837209303,1.3989637305699483,4.8380829015544045,0.23,0.06,1.4163163031690567
Jonathan Burkardt,"FW,MF",1538.0,0.8771929824561403,2.1066319895968793,1.6384915474642392,0.47,0.12,1.0074633039034517
Mikel Vesga,MF,1534.0,0.4117647058823529,0.5867014341590613,5.1629726205997395,0.18,0.06,1.2682877521282307
Ángel Correa,"FW,MF",1528.0,1.8823529411764706,2.356020942408377,3.592931937172775,0.53,0.12,1.6552611641515247
Rodrigo Riquelme,"DF,MF",1528.0,1.6470588235294117,5.12434554973822,3.1217277486910993,0.18,0.29,2.0836264243917464
Martin Terrier,"FW,MF",1527.0,0.9411764705882353,1.650294695481336,3.4184675834970535,0.41,0.18,1.2969877499133249
Enzo Le Fée,MF,1527.0,1.6470588235294117,2.652259332023576,7.308447937131631,0.0,0.06,2.3395532185369237
Amadou Haidara,MF,1526.0,1.0,0.47182175622542594,5.7208387942332894,0.12,0.06,1.468532110091743
Jamie Leweling,"FW,MF",1523.0,1.3609467455621302,3.8411030860144457,2.0682862770847015,0.24,0.24,1.5500672217322555
Salis Abdul Samed,MF,1519.0,0.3550295857988166,0.533245556287031,4.621461487820935,0.0,0.0,1.1019473259813564
Suso,"MF,FW",1517.0,2.4852071005917162,2.4324324324324325,6.526038233355307,0.06,0.24,2.3667355532758916
Théo Le Bris,"DF,MF",1516.0,0.7738095238095237,3.3245382585751977,3.4432717678100264,0.0,0.12,1.5443239100389499
Stijn Spierings,MF,1516.0,0.0,0.9498680738786279,9.320580474934037,0.0,0.06,2.072089709762533
Pedro Neto,"FW,MF",1516.0,2.261904761904762,5.8179419525065965,3.2058047493403694,0.12,0.53,2.4281302927503456
Marvin Pieringer,"MF,FW",1513.0,0.8333333333333333,1.6655651024454727,2.438863185723728,0.18,0.18,1.059552324300507
Fabian Nürnberger,"DF,MF",1513.0,1.7857142857142856,2.081956378056841,4.163912756113682,0.06,0.06,1.6303166839769618
Ilias Akhomach,"MF,FW",1511.0,1.25,4.050297816015884,2.6803441429516877,0.12,0.12,1.6441283917935143
Ousmane Dembélé,"MF,FW",1506.0,3.532934131736527,9.561752988047807,7.94820717131474,0.18,0.48,4.370578858219815
Nicolás Domínguez,"MF,FW",1495.0,0.6024096385542168,0.842809364548495,5.478260869565218,0.12,0.12,1.4326959745335859
David Costa,MF,1494.0,1.5662650602409638,3.192771084337349,4.397590361445783,0.24,0.12,1.891325301204819
Karim Onisiwo,"FW,MF",1493.0,0.9638554216867469,1.5673141326188882,1.6275954454119224,0.06,0.18,0.8917529999435115
Tom Cairney,MF,1488.0,1.5757575757575757,2.1169354838709675,8.77016129032258,0.06,0.24,2.5705708699902248
Marvin Mehlem,MF,1482.0,1.3333333333333333,1.6396761133603242,2.793522267206478,0.18,0.12,1.2073063427800272
Grigoris Kastanos,"MF,DF",1480.0,1.707317073170732,1.7027027027027029,4.743243243243244,0.18,0.18,1.702652603823336
Yunus Musah,"MF,FW",1478.0,0.853658536585366,2.9228687415426253,3.8971583220568338,0.0,0.12,1.570737120036965
Rémy Cabella,"FW,MF",1477.0,1.9512195121951221,4.387271496276235,6.459038591740013,0.12,0.12,2.607505920042274
Merlin Röhl,"MF,FW",1477.0,1.1585365853658538,2.681110358835477,2.3155044008124577,0.12,0.24,1.3150302690027578
Pedri,"MF,FW",1476.0,2.25609756097561,2.5,8.292682926829269,0.24,0.12,2.6697560975609758
Warren Bondo,MF,1475.0,0.426829268292683,1.8915254237288135,2.623728813559322,0.06,0.06,1.0124167011161638
Lee Kang-in,"FW,MF",1464.0,1.656441717791411,3.0737704918032787,6.331967213114755,0.18,0.25,2.3054358845418887
Geoffrey Kondogbia,MF,1463.0,0.6748466257668712,0.43062200956937796,5.721120984278879,0.0,0.0,1.3653179239230258
Djibril Sow,MF,1460.0,0.9259259259259259,1.541095890410959,4.5,0.06,0.06,1.417404363267377
Étienne Capoue,MF,1455.0,0.5555555555555556,1.4845360824742266,4.948453608247422,0.06,0.06,1.421709049255441
Romain Faivre,"MF,FW",1453.0,0.0,4.211975223675155,6.3179628355127315,0.31,0.06,2.1549876118375773
Antonio Sánchez,MF,1452.0,0.7453416149068323,2.169421487603306,3.5330578512396693,0.19,0.06,1.3265641907499615
Junior Mwanga,"MF,FW",1450.0,0.8074534161490683,1.7379310344827588,3.4758620689655175,0.06,0.06,1.228249303919469
Dani Olmo,MF,1449.0,1.9875776397515525,3.726708074534161,4.22360248447205,0.25,0.31,2.1055776397515524
Beñat Prados,"MF,DF",1449.0,0.6211180124223602,1.4285714285714284,5.403726708074534,0.0,0.0,1.4906832298136645
Ismaila Sarr,"FW,MF",1447.0,1.2422360248447204,3.047684865238424,2.2391154111955767,0.19,0.25,1.399807260255744
Fermin López,"MF,FW",1446.0,1.1180124223602483,2.6141078838174274,4.730290456431535,0.5,0.0,1.7424821525218424
Oliver Norwood,MF,1440.0,1.0625,0.1875,4.5625,0.06,0.0,1.1685
Daniel Muñoz,"DF,MF",1439.0,1.3125,1.5635858234885338,2.376650451702571,0.0,0.25,1.1255472550382208
Frank Magri,"FW,MF",1438.0,0.875,1.9401947148817802,2.1279554937413074,0.31,0.13,1.0586300417246177
Kevin Paredes,"FW,MF",1432.0,1.069182389937107,2.136871508379888,3.142458100558659,0.19,0.0,1.2887023997751308
Ainsley Maitland-Niles,"DF,MF",1432.0,1.1320754716981132,1.6340782122905027,4.776536312849162,0.06,0.25,1.5895379993675556
Cyril Ngonge,"FW,MF",1431.0,1.320754716981132,3.333333333333333,2.7672955974842766,0.38,0.13,1.5612767295597483
Iddrisu Baba,MF,1430.0,0.3773584905660377,0.06293706293706293,3.7762237762237763,0.0,0.0,0.8433038659453754
Ander Barrenetxea,"FW,MF",1427.0,0.8176100628930817,3.531885073580939,2.459705676243868,0.25,0.06,1.4048401625435778
Ivan Rakitić,MF,1425.0,3.10126582278481,1.5157894736842106,8.021052631578947,0.13,0.06,2.5586215856095933
Kiké,"FW,MF",1423.0,1.1392405063291138,1.1384399156711174,2.0238931834153195,0.19,0.13,0.9183147210831102
Yacine Adli,MF,1407.0,1.4102564102564104,1.9189765458422174,7.995735607675907,0.06,0.13,2.3099937127549066
Arne Engels,"MF,DF",1405.0,1.217948717948718,1.4733096085409254,3.3309608540925266,0.19,0.13,1.262443836116434
Philip Billing,MF,1398.0,1.4838709677419355,1.4163090128755365,3.412017167381974,0.13,0.13,1.3144394295998891
Niklas Dorsch,MF,1386.0,0.19480519480519481,0.7792207792207793,3.051948051948052,0.0,0.0,0.8051948051948054
Azor Matusiwa,MF,1385.0,1.1363636363636362,0.779783393501805,5.068592057761733,0.06,0.0,1.4029478175254348
Nathan N'Goumou,"FW,MF",1385.0,1.0389610389610389,3.3790613718411553,3.0541516245487363,0.32,0.13,1.5654348070701862
Keito Nakamura,"FW,MF",1381.0,0.9150326797385621,3.128167994207096,3.6495293265749456,0.26,0.07,1.5855460001041206
Óscar Trejo,"FW,MF",1380.0,1.5032679738562091,1.826086956521739,8.08695652173913,0.0,0.0,2.2832622904234157
Cheikh Tidiane Sabaly,"FW,MF",1379.0,0.5882352941176471,2.414793328498912,2.3495286439448875,0.2,0.07,1.1115114533122894
Mohamed Kaba,MF,1378.0,0.8496732026143791,0.9143686502177067,3.9187227866473147,0.0,0.0,1.1365529278958801
Angelo Fulgini,MF,1376.0,2.4836601307189543,2.2892441860465116,4.840116279069767,0.07,0.13,1.9686041191670465
