Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore
Suso,"MF,FW",1517.0,2.485207100591716,2.4324324324324325,6.526038233355307,0.06,0.24,2.366735553275892,Spain,29,3,0.8173900000000001,4.642725609629331
Théo Le Bris,"DF,MF",1516.0,0.7738095238095237,3.3245382585751977,3.4432717678100264,0.0,0.12,1.54432391003895,France,20,5,0.6495000000000001,3.1661855415253175
Stijn Spierings,MF,1516.0,0.0,0.949868073878628,9.320580474934037,0.0,0.06,2.072089709762533,France,27,5,0.6495000000000001,4.209233311345646
Stijn Spierings,MF,1516.0,0.0,0.949868073878628,9.320580474934037,0.0,0.06,2.072089709762533,France,27,5,0.6495000000000001,4.209233311345646
Pedro Neto,"FW,MF",1516.0,2.261904761904762,5.8179419525065965,3.2058047493403694,0.12,0.53,2.4281302927503456,England,23,1,0.99232,4.126364690287725
Marvin Pieringer,"MF,FW",1513.0,0.8333333333333333,1.6655651024454727,2.438863185723728,0.18,0.18,1.059552324300507,Germany,23,4,0.78425,3.18477151079533
Fabian Nürnberger,"DF,MF",1513.0,1.7857142857142856,2.081956378056841,4.163912756113682,0.06,0.06,1.6303166839769618,Germany,24,4,0.78425,3.6557683445850255
Ilias Akhomach,"MF,FW",1511.0,1.25,4.050297816015884,2.680344142951688,0.12,0.12,1.6441283917935143,Spain,19,3,0.8173900000000001,3.1730309546657844
Ousmane Dembélé,"MF,FW",1506.0,3.532934131736527,9.561752988047807,7.94820717131474,0.18,0.48,4.370578858219815,France,26,5,0.6495000000000001,5.60325125784288
Nicolás Domínguez,"MF,FW",1495.0,0.6024096385542168,0.842809364548495,5.478260869565218,0.12,0.12,1.432695974533586,England,25,1,0.99232,3.6793323834468312
Nicolás Domínguez,"MF,FW",1495.0,0.6024096385542168,0.842809364548495,5.478260869565218,0.12,0.12,1.432695974533586,Italy,25,2,0.87481,3.649954883446831
David Costa,MF,1494.0,1.5662650602409638,3.192771084337349,4.397590361445783,0.24,0.12,1.891325301204819,France,22,5,0.6495000000000001,3.5917364457831322
Karim Onisiwo,"FW,MF",1493.0,0.9638554216867468,1.5673141326188882,1.6275954454119224,0.06,0.18,0.8917529999435115,Germany,31,4,0.78425,3.8757019499632825
Tom Cairney,MF,1488.0,1.5757575757575757,2.1169354838709675,8.77016129032258,0.06,0.24,2.5705708699902248,England,32,1,0.99232,5.118951065493646
Marvin Mehlem,MF,1482.0,1.3333333333333333,1.6396761133603242,2.793522267206478,0.18,0.12,1.2073063427800272,Germany,25,4,0.78425,3.4808116228070176
Grigoris Kastanos,"MF,DF",1480.0,1.707317073170732,1.7027027027027029,4.743243243243244,0.18,0.18,1.702652603823336,Italy,25,2,0.87481,3.8254266924851685
Yunus Musah,"MF,FW",1478.0,0.853658536585366,2.9228687415426253,3.8971583220568338,0.0,0.12,1.570737120036965,Italy,20,2,0.87481,3.2396816280240275
Rémy Cabella,"FW,MF",1477.0,1.951219512195122,4.387271496276235,6.459038591740013,0.12,0.12,2.607505920042274,France,33,5,0.6495000000000001,5.157253848027478
Merlin Röhl,"MF,FW",1477.0,1.1585365853658538,2.681110358835477,2.3155044008124577,0.12,0.24,1.3150302690027578,Germany,21,4,0.78425,3.150832174851793
Pedri,"MF,FW",1476.0,2.25609756097561,2.5,8.292682926829269,0.24,0.12,2.669756097560976,Spain,20,3,0.8173900000000001,3.9396889634146346
Warren Bondo,MF,1475.0,0.426829268292683,1.8915254237288133,2.623728813559322,0.06,0.06,1.0124167011161638,Italy,19,2,0.87481,2.7767733557255068
Lee Kang-in,"FW,MF",1464.0,1.656441717791411,3.0737704918032787,6.331967213114755,0.18,0.25,2.3054358845418887,France,22,5,0.6495000000000001,3.860908324952228
Geoffrey Kondogbia,MF,1463.0,0.6748466257668712,0.4306220095693779,5.721120984278879,0.0,0.0,1.3653179239230258,France,30,5,0.6495000000000001,4.049831650549967
Djibril Sow,MF,1460.0,0.925925925925926,1.541095890410959,4.5,0.06,0.06,1.417404363267377,Spain,26,3,0.8173900000000001,3.725660336123795
Étienne Capoue,MF,1455.0,0.5555555555555556,1.4845360824742266,4.948453608247422,0.06,0.06,1.421709049255441,Spain,35,3,0.8173900000000001,4.628458382016037
Romain Faivre,"MF,FW",1453.0,0.0,4.211975223675155,6.317962835512732,0.31,0.06,2.1549876118375773,England,25,1,0.99232,4.148821947694425
Romain Faivre,"MF,FW",1453.0,0.0,4.211975223675155,6.317962835512732,0.31,0.06,2.1549876118375773,France,25,5,0.6495000000000001,4.063116947694425
Antonio Sánchez,MF,1452.0,0.7453416149068323,2.169421487603306,3.5330578512396693,0.19,0.06,1.3265641907499617,Spain,26,3,0.8173900000000001,3.6666142239874753
Junior Mwanga,"MF,FW",1450.0,0.8074534161490683,1.7379310344827588,3.475862068965517,0.06,0.06,1.228249303919469,France,20,5,0.6495000000000001,2.960737047547655
Dani Olmo,MF,1449.0,1.9875776397515523,3.726708074534161,4.22360248447205,0.25,0.31,2.1055776397515524,Germany,25,4,0.78425,4.064687965838509
Beñat Prados,"MF,DF",1449.0,0.6211180124223602,1.4285714285714284,5.403726708074534,0.0,0.0,1.4906832298136643,Spain,22,3,0.8173900000000001,3.373291599378882
Ismaila Sarr,"FW,MF",1447.0,1.2422360248447204,3.047684865238424,2.2391154111955767,0.19,0.25,1.399807260255744,France,25,5,0.6495000000000001,3.5722497191662335
Fermin López,"MF,FW",1446.0,1.1180124223602483,2.6141078838174274,4.730290456431535,0.5,0.0,1.7424821525218424,Spain,20,3,0.8173900000000001,3.3369608991391977
Oliver Norwood,MF,1440.0,1.0625,0.1875,4.5625,0.06,0.0,1.1685,England,32,1,0.99232,4.207605
Daniel Muñoz,"DF,MF",1439.0,1.3125,1.5635858234885338,2.376650451702571,0.0,0.25,1.1255472550382208,England,27,1,0.99232,3.679685715774844
Frank Magri,"FW,MF",1438.0,0.875,1.94019471488178,2.1279554937413074,0.31,0.13,1.0586300417246175,France,23,5,0.6495000000000001,3.1504845271210016
Kevin Paredes,"FW,MF",1432.0,1.069182389937107,2.136871508379888,3.142458100558659,0.19,0.0,1.2887023997751308,Germany,20,4,0.78425,3.0337190598538353
Ainsley Maitland-Niles,"DF,MF",1432.0,1.1320754716981132,1.6340782122905029,4.776536312849162,0.06,0.25,1.5895379993675556,France,25,5,0.6495000000000001,3.695574699588911
Cyril Ngonge,"FW,MF",1431.0,1.320754716981132,3.333333333333333,2.767295597484277,0.38,0.13,1.5612767295597485,Italy,23,2,0.87481,3.533532374213837
Cyril Ngonge,"FW,MF",1431.0,1.320754716981132,3.333333333333333,2.767295597484277,0.38,0.13,1.5612767295597485,Italy,23,2,0.87481,3.533532374213837
Iddrisu Baba,MF,1430.0,0.3773584905660377,0.0629370629370629,3.776223776223776,0.0,0.0,0.8433038659453754,Spain,27,3,0.8173900000000001,3.4524950128644942
Ander Barrenetxea,"FW,MF",1427.0,0.8176100628930817,3.531885073580939,2.459705676243868,0.25,0.06,1.4048401625435778,Spain,21,3,0.8173900000000001,3.217493605653326
Ivan Rakitić,MF,1425.0,3.10126582278481,1.5157894736842106,8.021052631578947,0.13,0.06,2.5586215856095933,Spain,35,3,0.8173900000000001,5.367451530646235
Kiké,"FW,MF",1423.0,1.1392405063291138,1.1384399156711174,2.0238931834153195,0.19,0.13,0.9183147210831102,Spain,33,3,0.8173900000000001,4.101252068704022
Yacine Adli,MF,1407.0,1.4102564102564104,1.9189765458422172,7.995735607675907,0.06,0.13,2.3099937127549066,Italy,23,2,0.87481,4.020198413290689
Arne Engels,"MF,DF",1405.0,1.217948717948718,1.4733096085409254,3.330960854092526,0.19,0.13,1.262443836116434,Germany,19,4,0.78425,2.9166509934756824
Philip Billing,MF,1398.0,1.4838709677419355,1.4163090128755365,3.412017167381974,0.13,0.13,1.3144394295998891,England,27,1,0.99232,3.8024656292399284
Niklas Dorsch,MF,1386.0,0.1948051948051948,0.7792207792207793,3.051948051948052,0.0,0.0,0.8051948051948054,Germany,25,4,0.78425,3.2194391233766235
Azor Matusiwa,MF,1385.0,1.1363636363636362,0.779783393501805,5.068592057761733,0.06,0.0,1.4029478175254348,France,25,5,0.6495000000000001,3.5742910813915327
Azor Matusiwa,MF,1385.0,1.1363636363636362,0.779783393501805,5.068592057761733,0.06,0.0,1.4029478175254348,France,25,5,0.6495000000000001,3.5742910813915327
Nathan N'Goumou,"FW,MF",1385.0,1.0389610389610389,3.3790613718411557,3.0541516245487363,0.32,0.13,1.5654348070701862,Germany,23,4,0.78425,3.5135951245956214
Keito Nakamura,"FW,MF",1381.0,0.915032679738562,3.128167994207096,3.6495293265749456,0.26,0.07,1.5855460001041206,France,23,5,0.6495000000000001,3.4929799000676787
Óscar Trejo,"FW,MF",1380.0,1.5032679738562091,1.826086956521739,8.08695652173913,0.0,0.0,2.283262290423416,Spain,35,3,0.8173900000000001,5.188467988775221
Cheikh Tidiane Sabaly,"FW,MF",1379.0,0.5882352941176471,2.414793328498912,2.3495286439448875,0.2,0.07,1.1115114533122894,France,24,5,0.6495000000000001,3.284857444652989
Mohamed Kaba,MF,1378.0,0.8496732026143791,0.9143686502177067,3.918722786647314,0.0,0.0,1.13655292789588,Italy,21,2,0.87481,3.0574619031323222
Angelo Fulgini,MF,1376.0,2.4836601307189543,2.289244186046512,4.840116279069767,0.07,0.13,1.9686041191670465,France,26,5,0.6495000000000001,4.04196767745858
Oscar Vilhelmsson,"FW,MF",1374.0,0.7189542483660131,1.0480349344978166,0.4585152838427947,0.26,0.07,0.492100893341325,Germany,19,4,0.78425,2.4159280806718613
Saúl Ñíguez,MF,1374.0,0.915032679738562,1.3755458515283845,2.2270742358078603,0.07,0.26,0.9885305534149612,Spain,28,3,0.8173900000000001,3.6468923597197254
Bradley Barcola,"FW,MF",1370.0,1.9078947368421053,6.109489051094891,3.6788321167883216,0.26,0.46,2.503243180945064,France,20,5,0.6495000000000001,3.7894830676142917
Bradley Barcola,"FW,MF",1370.0,1.9078947368421053,6.109489051094891,3.6788321167883216,0.26,0.46,2.503243180945064,France,20,5,0.6495000000000001,3.7894830676142917
Alex Král,MF,1370.0,0.3289473684210526,0.9854014598540146,2.890510948905109,0.0,0.0,0.8409719554360353,Germany,25,4,0.78425,3.242694271033423
Reda Khadra,"FW,MF",1368.0,1.4473684210526316,2.3026315789473686,2.631578947368421,0.07,0.2,1.3433157894736842,France,22,5,0.6495000000000001,3.2355302631578953
Raphinha,"FW,MF",1368.0,2.697368421052632,3.223684210526316,3.75,0.39,0.59,2.1502105263157896,Spain,26,3,0.8173900000000001,4.201984342105263
Ben Osborn,"DF,MF",1367.0,0.8552631578947368,1.05340160936357,3.621068032187272,0.0,0.13,1.1449465598891158,England,28,1,0.99232,3.7922952639279255
Facundo Buonanotte,"FW,MF",1364.0,1.1842105263157896,1.5175953079178883,2.771260997067449,0.2,0.07,1.1356133662602257,England,18,1,0.99232,2.786228688069147
Kevin Kampl,MF,1363.0,0.9933774834437088,1.8488628026412328,5.810711665443874,0.07,0.0,1.7375903903057628,Germany,32,4,0.78425,4.525496253698746
Klaus Gjasula,"DF,MF",1363.0,0.3973509933774835,0.5282465150403521,4.622157006603081,0.0,0.0,1.1095509030041837,Germany,33,4,0.78425,4.217270586952719
Danilo Cataldi,MF,1361.0,0.728476821192053,0.5951506245407788,4.562821454812638,0.07,0.0,1.184289780109094,Italy,28,2,0.87481,3.7884908570709115
Harvey Elliott,"MF,FW",1352.0,2.466666666666667,2.9289940828402368,8.520710059171599,0.2,0.4,2.9232741617357005,England,20,1,0.99232,4.148208205128205
Jeffrey Schlupp,"FW,MF",1352.0,1.2666666666666666,1.331360946745562,2.196745562130177,0.13,0.13,1.0109546351084813,England,30,1,0.99232,3.905200512820513
Amir Richardson,MF,1352.0,0.8,1.863905325443787,4.792899408284024,0.2,0.07,1.532360946745562,France,21,5,0.6495000000000001,3.2584096153846156
Tobias Kempe,MF,1350.0,1.8666666666666667,1.0,2.933333333333333,0.2,0.13,1.219,Germany,34,4,0.78425,4.3884125
Robin Hack,"FW,MF",1348.0,1.6666666666666667,3.3382789317507418,3.0712166172106823,0.67,0.13,1.721232443125618,Germany,24,4,0.78425,3.714863588031652
Soungoutou Magassa,"DF,MF",1346.0,0.1333333333333333,0.4680534918276374,6.1515601783060925,0.0,0.0,1.3505894006934127,France,19,5,0.6495000000000001,2.9402581104507184
Tom Krauß,MF,1346.0,0.4666666666666667,0.8023774145616642,4.546805349182764,0.07,0.13,1.2091698860822186,Germany,22,4,0.78425,3.1820229259534423
Kévin Gameiro,"FW,MF",1346.0,1.6,1.7384843982169391,2.942050520059435,0.27,0.13,1.322106983655275,France,36,5,0.6495000000000001,4.621744539375928
Kevin Volland,"FW,MF",1345.0,1.342281879194631,0.9368029739776952,3.2118959107806693,0.2,0.27,1.199196152790599,Germany,31,4,0.78425,4.075539999313889
Rani Khedira,MF,1343.0,0.3355704697986577,0.402084884586746,2.345495160089352,0.0,0.0,0.6166301028949512,Germany,29,4,0.78425,3.4968720668817186
Ibrahim Sulemana,MF,1339.0,0.2684563758389262,1.0082150858849888,1.81478715459298,0.13,0.0,0.631291723263379,Italy,20,2,0.87481,2.629042120121196
Tijjani Noslin,"FW,MF",1339.0,1.74496644295302,1.9492158327109783,1.7475728155339805,0.34,0.27,1.203351018239596,Italy,24,2,0.87481,3.4008806618557377
Fredrik Jensen,"MF,FW",1338.0,2.1476510067114094,1.4798206278026906,3.094170403587444,0.13,0.27,1.438328407620309,Germany,25,4,0.78425,3.6309759649532007
Renato Tapia,"MF,DF",1337.0,0.4697986577181208,0.605833956619297,4.106207928197457,0.0,0.0,1.0363681085069751,Spain,28,3,0.8173900000000001,3.677986770529534
Johnny Cardoso,MF,1328.0,0.5405405405405405,0.677710843373494,3.049698795180723,0.07,0.14,0.9025900358189516,Spain,21,3,0.8173900000000001,2.8910310232823186
Harrison Reed,MF,1325.0,0.9523809523809524,0.679245283018868,3.803773584905661,0.0,0.14,1.1290799640610962,England,28,1,0.99232,3.7819819766397127
Carlos Baleba,MF,1325.0,0.54421768707483,1.2905660377358492,3.39622641509434,0.0,0.0,1.0462020279810038,England,19,1,0.99232,2.8281113181876525
Carlos Baleba,MF,1325.0,0.54421768707483,1.2905660377358492,3.39622641509434,0.0,0.0,1.0462020279810038,France,19,5,0.6495000000000001,2.7424063181876526
Nicolò Rovella,MF,1318.0,0.684931506849315,1.4339908952959028,3.8239757207890746,0.0,0.14,1.2305796245868583,Italy,21,2,0.87481,3.118579255981458
Hugo Guillamón,MF,1315.0,0.6164383561643836,0.4106463878326996,4.448669201520913,0.07,0.0,1.102150789103599,Spain,23,3,0.8173900000000001,3.2207455129173397
Nadiem Amiri,MF,1315.0,1.0,1.0950570342205324,6.022813688212928,0.07,0.27,1.711574144486692,Germany,26,4,0.78425,3.9085856939163497
Nadiem Amiri,MF,1315.0,1.0,1.0950570342205324,6.022813688212928,0.07,0.27,1.711574144486692,Germany,26,4,0.78425,3.9085856939163497
Tiemoué Bakayoko,MF,1314.0,0.273972602739726,0.9589041095890412,3.6986301369863015,0.14,0.07,1.0213013698630138,France,28,5,0.6495000000000001,3.626220890410959
Andy Diouf,MF,1314.0,1.4383561643835616,4.315068493150685,5.47945205479452,0.07,0.0,2.253575342465753,France,20,5,0.6495000000000001,3.6271989726027396
Carmona,"DF,MF",1313.0,0.684931506849315,1.987814166031988,2.6732673267326734,0.07,0.07,1.0972025999227952,Spain,21,3,0.8173900000000001,3.017529189949817
Yusuf Yazıcı,"MF,FW",1312.0,1.2328767123287672,2.1265243902439024,3.292682926829269,0.34,0.14,1.406416805880388,France,26,5,0.6495000000000001,3.6765459238222524
Pierre Højbjerg,MF,1311.0,0.6164383561643836,1.1670480549199085,9.19908466819222,0.0,0.0,2.1965142158553026,England,27,1,0.99232,4.375814240305947
Nedim Bajrami,"MF,FW",1310.0,1.5068493150684932,3.50381679389313,3.366412213740458,0.14,0.14,1.7314156645404164,Italy,24,2,0.87481,3.7441226819512714
Niels Nkounkou,"DF,MF",1309.0,1.103448275862069,3.7815126050420167,4.194041252864782,0.21,0.14,1.8788004267537732,Germany,22,4,0.78425,3.6172827773899527
Jordan Clark,MF,1304.0,0.8275862068965517,1.4493865030674846,3.519938650306748,0.07,0.07,1.187382272054157,England,29,1,0.99232,3.919878476835202
Albert Sambi Lokonga,MF,1303.0,0.6206896551724138,2.0030698388334613,4.973138910207214,0.07,0.21,1.5893796808426175,England,23,1,0.99232,3.581176792547702
Adam Wharton,MF,1297.0,1.4583333333333333,0.9714726291441788,5.481881264456438,0.0,0.21,1.64533744538679,England,19,1,0.99232,3.2175493395014136
Maxime Gonalons,MF,1296.0,0.4861111111111111,0.5555555555555556,5.625,0.07,0.0,1.3403333333333334,France,34,5,0.6495000000000001,4.433591666666667
Joan Gonzàlez,MF,1291.0,1.048951048951049,1.7428350116189,3.415956622773044,0.07,0.07,1.2695485366685983,Italy,21,2,0.87481,3.143909048834589
Álex Fernández,MF,1285.0,0.9090909090909092,0.7704280155642023,3.642023346303502,0.0,0.07,1.0853084541917228,Spain,30,3,0.8173900000000001,3.90979799522462
Hákon Arnar Haraldsson,"FW,MF",1284.0,1.048951048951049,1.7523364485981308,3.364485981308411,0.14,0.0,1.2471546957715185,France,20,5,0.6495000000000001,2.973025552251487
Faride Alidou,"FW,MF",1282.0,0.9859154929577464,3.5803432137285496,2.3166926677067083,0.28,0.0,1.4045902748786008,Germany,22,4,0.78425,3.3090461786710907
Benedict Hollerbach,"FW,MF",1282.0,0.9859154929577464,3.4399375975039,2.7379095163806557,0.35,0.0,1.4677525213684604,Germany,22,4,0.78425,3.350101638889499
Joelinton,"MF,FW",1279.0,1.619718309859155,2.040656763096169,3.940578577013292,0.14,0.07,1.555190729993723,England,26,1,0.99232,3.85895397449592
Habib Keita,MF,1278.0,0.7042253521126761,0.6338028169014085,3.732394366197184,0.07,0.0,1.0210845070422536,France,21,5,0.6495000000000001,2.926079929577465
Michael Olise,"FW,MF",1275.0,2.535211267605634,4.8,5.505882352941176,0.71,0.42,2.765218724109362,England,21,1,0.99232,4.145472170671086
Abdón Prats,"FW,MF",1270.0,0.9929078014184396,0.6377952755905512,1.84251968503937,0.43,0.07,0.7586445524096723,Spain,30,3,0.8173900000000001,3.697466459066287
Niklas Schmidt,MF,1269.0,1.9858156028368796,1.4184397163120568,7.5177304964539005,0.07,0.07,2.212397163120567,France,25,5,0.6495000000000001,4.100433156028369
Randal Kolo Muani,"FW,MF",1268.0,1.8439716312056735,2.555205047318612,2.9810725552050474,0.43,0.35,1.6240498467458668,France,24,5,0.6495000000000001,3.6180074003848137
Randal Kolo Muani,"FW,MF",1268.0,1.8439716312056735,2.555205047318612,2.9810725552050474,0.43,0.35,1.6240498467458668,Germany,24,4,0.78425,3.651694900384814
Brenden Aaronson,"MF,FW",1267.0,1.5602836879432624,2.628255722178374,3.977900552486188,0.14,0.14,1.6892879925215651,Germany,22,4,0.78425,3.4940996951390177
Alex Sola,"FW,MF",1262.0,1.9285714285714288,2.8526148969889067,2.995245641838352,0.0,0.21,1.6182863934797374,Spain,24,3,0.8173900000000001,3.6562336557618296
Alex Sola,"FW,MF",1262.0,1.9285714285714288,2.8526148969889067,2.995245641838352,0.0,0.21,1.6182863934797374,Spain,24,3,0.8173900000000001,3.6562336557618296
Norman Theuerkauf,"MF,DF",1259.0,0.9285714285714286,1.072279586973789,3.2883240667196185,0.0,0.07,1.0788350164529672,Germany,36,4,0.78425,4.497305260694429
Nemanja Matić,MF,1254.0,0.5035971223021583,1.8660287081339717,8.4688995215311,0.0,0.0,2.167705070393446,France,34,5,0.6495000000000001,4.97138329575574
Nemanja Matić,MF,1254.0,0.5035971223021583,1.8660287081339717,8.4688995215311,0.0,0.0,2.167705070393446,France,34,5,0.6495000000000001,4.97138329575574
Jacob Bruun Larsen,"MF,FW",1249.0,1.7985611510791366,4.395516413130505,2.7381905524419534,0.43,0.0,1.829453623330319,England,24,1,0.99232,3.837224855164708
Arnaud Nordin,"FW,MF",1246.0,1.5217391304347825,4.044943820224719,3.756019261637239,0.36,0.22,1.9665404424593484,France,25,5,0.6495000000000001,3.9406262875985765
Facundo Pellistri,"FW,MF",1232.0,0.5263157894736842,2.410714285714286,1.6071428571428572,0.15,0.07,0.9448345864661656,England,21,1,0.99232,2.962222481203008
Facundo Pellistri,"FW,MF",1232.0,0.5263157894736842,2.410714285714286,1.6071428571428572,0.15,0.07,0.9448345864661656,Spain,21,3,0.8173900000000001,2.918489981203008
Jacopo Fazzini,MF,1232.0,1.7518248175182485,1.7532467532467533,3.4334415584415585,0.07,0.07,1.415702625841312,Italy,20,2,0.87481,3.1389092067968525
Mehdi Zeffane,"DF,MF",1231.0,0.6569343065693432,1.023558082859464,3.874898456539399,0.0,0.0,1.111078169193641,France,31,5,0.6495000000000001,3.984575809975867
Sergi Canós,"MF,FW",1229.0,0.8759124087591241,2.343368592351505,3.807973962571196,0.07,0.15,1.457450992736365,Spain,26,3,0.8173900000000001,3.7516906452786376
Bartol Franjić,MF,1229.0,0.145985401459854,0.951993490642799,3.661513425549227,0.0,0.07,0.972898463530376,Germany,23,4,0.78425,3.1284465012947447
Arsen Zakharyan,"MF,FW",1228.0,1.911764705882353,2.052117263843648,3.444625407166124,0.07,0.15,1.5337014753784248,Spain,20,3,0.8173900000000001,3.2012534589959762
Aleksandar Pavlovic,MF,1227.0,0.8088235294117647,1.0268948655256724,7.701711491442543,0.15,0.15,1.967485977275996,Germany,19,4,0.78425,3.3749283852293974
