Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Rolando Mandragora,MF,0.48076340502877923,0.07386363636363635,0.008816120906801013,0.058564231738035266,0.028333333333333335,0.015111111111111113,1.3492285321731163,Italy,26,2,0.87481,3.695701045912526,0.9906759975679346
Warren Zaïre-Emery,"MF,DF",0.5940624053317177,0.0963302752293578,0.05504587155963302,0.059123343527013254,0.014999999999999998,0.012444444444444449,1.8032935779816512,France,17,5,0.6495000000000001,3.0345158256880733,0.9906154085715627
Jean-Daniel Akpa-Akpro,MF,0.21326870645259016,0.01282051282051283,0.031205673758865245,0.014184397163120567,0.0,0.0,0.5618112384069832,Italy,30,2,0.87481,3.583879804964539,0.9905903402744702
Aster Vranckx,MF,0.34898515601332936,0.039062500000000014,0.005203816131830012,0.04163052905464007,0.0,0.0,0.8743088681699914,Germany,20,4,0.78425,2.7643632643104947,0.9905881182748326
Carlos Benavídez,MF,0.34383520145410484,0.047619047619047616,0.015845070422535204,0.05281690140845071,0.039999999999999994,0.007111111111111113,1.2365479543930251,Spain,25,3,0.8173900000000001,3.5081036703554664,0.9903262359174874
Takuma Asano,"FW,MF",0.6013329294153287,0.09502262443438914,0.05639476334340383,0.016112789526686804,0.045,0.004444444444444445,1.0296283304397753,Germany,28,4,0.78425,3.6653209147858554,0.9903226496272332
Edoardo Bove,MF,0.5389275976976675,0.0808080808080808,0.023595505617977523,0.04943820224719102,0.0,0.00888888888888889,1.2938633526273975,Italy,21,2,0.87481,3.159713679207808,0.990301762775556
Diego López,"MF,FW",0.80430172674947,0.13220338983050847,0.05647590361445782,0.027484939759036146,0.016666666666666663,0.01777777777777778,1.3374188278537882,Spain,21,3,0.8173900000000001,3.1736697381049623,0.9902530277854164
Maximilian Beier,"FW,MF",0.7328082399272948,0.0892193308550186,0.05041322314049586,0.012396694214876026,0.09999999999999999,0.0035555555555555566,0.9272981658422688,Germany,20,4,0.78425,2.7988063077974745,0.9901993254614
Loïc Nego,"DF,MF",0.4725840654347168,0.07514450867052022,0.0384368994234465,0.040999359385009614,0.0,0.015111111111111113,1.285209581082232,France,32,5,0.6495000000000001,4.197761227703451,0.9901711641205235
Óscar Mingueza,"DF,MF",0.9079066949409271,0.14414414414414417,0.0493662441627752,0.05670446964643096,0.01,0.005333333333333334,1.7772649393890223,Spain,24,3,0.8173900000000001,3.759569710602865,0.9901054850756932
Youssef Maleh,MF,0.7879430475613451,0.11764705882352941,0.013066871637202146,0.04496541122213682,0.0,0.002666666666666668,1.171273364380341,Italy,24,2,0.87481,3.3800301868472222,0.9900629069436881
Matthias Bader,"DF,MF",0.5455922447743109,0.09,0.04217536071032186,0.03718091009988901,0.008333333333333331,0.00888888888888889,1.263834628190899,Germany,26,4,0.78425,3.617555008324085,0.9900102866297027
Leon Goretzka,MF,0.6785822478036959,0.1285140562248996,0.058902275769745646,0.07853636769299421,0.039999999999999994,0.024888888888888898,2.308803212851406,Germany,28,4,0.78425,4.496784588353414,0.9900050460383233
Fabian Holland,"MF,DF",0.5555892153892761,0.08333333333333334,0.011989100817438689,0.04741144414168937,0.0,0.00888888888888889,1.1579745685740237,Germany,33,4,0.78425,4.248745969573116,0.9899079288556301
Douglas Luiz,MF,0.9063920024235081,0.15915915915915918,0.04009355162044771,0.0561309722686268,0.045,0.013333333333333336,1.76151778373763,England,25,1,0.99232,3.8930665594294593,0.9896458585449963
Pelly Ruddock Mpanzu,MF,0.3332323538321721,0.049180327868852444,0.0181653042688465,0.030881017257039057,0.0,0.0,0.8177067047840266,England,30,1,0.99232,3.779589358109617,0.9896294453527825
Daniel Parejo,MF,0.7812784004847017,0.11846689895470383,0.008527131782945736,0.08139534883720931,0.016666666666666663,0.015111111111111113,1.8397942630256867,Spain,34,3,0.8173900000000001,4.800213770966697,0.9895730879130817
Jack Harrison,"MF,FW",0.6704029082096334,0.11382113821138211,0.05871725383920505,0.02800361336946702,0.019999999999999997,0.010666666666666668,1.3081626016260164,England,26,1,0.99232,3.698385691056911,0.9894775076444404
Bruno Guimarães,MF,0.9881853983641322,0.17079889807162535,0.039840637450199196,0.08673000306466443,0.03166666666666666,0.01955555555555556,2.346303588359003,England,25,1,0.99232,4.273177332433352,0.9894371889707833
Youssouf Fofana,MF,0.8167222053923053,0.13333333333333333,0.039302929180570996,0.09232480533926586,0.021666666666666664,0.011555555555555558,2.3342395253985915,France,24,5,0.6495000000000001,4.0796306915090845,0.9892842881424551
Nicolò Barella,MF,0.8618600424113905,0.13291139240506328,0.04778636683063949,0.09768095572733662,0.01,0.008,2.487157289377941,Italy,26,2,0.87481,4.435354738095661,0.9892242445676762
Cole Palmer,MF,0.7894577400787641,0.0,0.08975834292289989,0.07556578442654394,0.12666666666666665,0.03377777777777778,2.358009205983889,England,21,1,0.99232,3.880785983889528,0.9890091109689895
Cole Palmer,MF,0.7894577400787641,0.0,0.08975834292289989,0.07556578442654394,0.12666666666666665,0.03377777777777778,2.358009205983889,England,21,1,0.99232,3.880785983889528,0.9890091109689895
Rodri,MF,0.8876098152075129,0.1503067484662577,0.05185943364039575,0.1282838621630843,0.041666666666666664,0.024888888888888898,3.185457918631594,Spain,23,3,0.8173900000000001,4.574895147110537,0.9889497253265311
Rodri,MF,0.8876098152075129,0.1503067484662577,0.05185943364039575,0.1282838621630843,0.041666666666666664,0.024888888888888898,3.185457918631594,England,27,1,0.99232,5.018627647110536,0.9889497253265311
Ruben Loftus-Cheek,MF,0.6261738867009998,0.10869565217391304,0.07059961315280464,0.035783365570599614,0.043333333333333335,0.0035555555555555566,1.5348884029938612,Italy,27,2,0.87481,3.91637996194601,0.9889129563515997
Carmona,"DF,MF",0.3974553165707362,0.0684931506849315,0.04417364813404417,0.0297029702970297,0.011666666666666665,0.0062222222222222245,1.0972025999227952,Spain,21,3,0.8173900000000001,3.017529189949817,0.988869000434559
Aleix García,MF,0.9687973341411693,0.16056338028169015,0.03626133166614566,0.09190371991247265,0.013333333333333332,0.015111111111111113,2.360745703983199,Spain,26,3,0.8173900000000001,4.338832207589079,0.9888471523693233
Justin Kluivert,"MF,FW",0.5801272341714633,0.09859154929577463,0.06784968684759916,0.02609603340292276,0.05500000000000001,0.004444444444444445,1.3255588814725512,England,24,1,0.99232,3.5096932729571586,0.9887826510463354
Federico Valverde,MF,0.8794304756134506,0.151702786377709,0.07162534435261705,0.07954545454545456,0.01,0.01955555555555556,2.451851853747153,Spain,25,3,0.8173900000000001,4.29805120493565,0.988769817740055
Ritsu Doan,"DF,MF",0.680096940321115,0.124,0.04363312555654496,0.034728406055209264,0.04666666666666667,0.007111111111111113,1.3178094390026716,Germany,25,4,0.78425,3.5526386353517365,0.9887438683624076
Jaime Mata,"FW,MF",0.541048167222054,0.09045226130653267,0.017907106883044206,0.010632344711807497,0.041666666666666664,0.004444444444444445,0.5734506893729983,Spain,34,3,0.8173900000000001,3.9770904480924494,0.988725049312185
Matheus Henrique,MF,0.757346258709482,0.12949640287769784,0.03438624550179927,0.03758496601359456,0.011666666666666665,0.0062222222222222245,1.2729984035162911,Italy,25,2,0.87481,3.5461514622855894,0.9886521943647768
Jailson Siqueira,"DF,MF",0.2714328991214784,0.020000000000000004,0.035674470457079145,0.0423634336677815,0.0,0.00888888888888889,1.1536120401337795,Spain,27,3,0.8173900000000001,3.654195326086957,0.9885148201533579
Nicolò Cambiaghi,"FW,MF",0.7730990608906393,0.1091549295774648,0.10027418723070897,0.02467685076380728,0.0066666666666666645,0.0035555555555555566,1.5809608579798415,Italy,22,2,0.87481,3.446327057686897,0.9881153892572313
Antoine Griezmann,"FW,MF",0.8006664647076644,0.14625850340136054,0.03252647503782148,0.04462934947049925,0.09,0.01777777777777778,1.502583572612101,Spain,32,3,0.8173900000000001,4.381026822197866,0.9880569173076924
Tomáš Suslov,"MF,FW",0.6334444107846108,0.12068965517241378,0.04397705544933077,0.030592734225621424,0.021666666666666664,0.01955555555555556,1.26684202544999,Italy,21,2,0.87481,3.142149816542493,0.9879105225466616
Nicolò Rovella,MF,0.39897000908815516,0.0684931506849315,0.031866464339908945,0.042488619119878605,0.0,0.012444444444444449,1.2305796245868583,Italy,21,2,0.87481,3.118579255981458,0.9879086317739788
Mateusz Łęgowski,MF,0.346561647985459,0.055118110236220486,0.027947598253275106,0.032314410480349345,0.0,0.0,0.9434239933982052,Italy,20,2,0.87481,2.8319280957088333,0.9879023203476314
Sávio,"FW,MF",0.9012420478642835,0.15709969788519637,0.12163978494623652,0.03125,0.045,0.026666666666666672,2.088457460286522,Spain,19,3,0.8173900000000001,3.46184484918624,0.9878818808179188
Soungoutou Magassa,"DF,MF",0.40745228718570137,0.013333333333333336,0.01040118870728083,0.06835066864784548,0.0,0.0,1.3505894006934127,France,19,5,0.6495000000000001,2.9402581104507184,0.9877183009778826
Lucas Höler,"FW,MF",0.6979703120266587,0.125,0.020824295010845983,0.021258134490238608,0.045,0.007111111111111113,0.871065075921909,Germany,29,4,0.78425,3.662254799349242,0.9876581052915658
Ruben Vargas,"MF,FW",0.5940624053317177,0.11926605504587155,0.05810397553516819,0.03924566768603466,0.03,0.02044444444444445,1.554889908256881,Germany,24,4,0.78425,3.606740940366973,0.9876374161451648
Hugo Guillamón,MF,0.39806119357770375,0.06164383561643837,0.009125475285171096,0.04942965779467681,0.011666666666666665,0.0,1.102150789103599,Spain,23,3,0.8173900000000001,3.22074551291734,0.9875795566140705
Maxime Gonalons,MF,0.3923053620115117,0.048611111111111105,0.012345679012345671,0.0625,0.011666666666666665,0.0,1.3403333333333334,France,34,5,0.6495000000000001,4.433591666666667,0.987557435605255
Danilo,MF,0.5425628597394729,0.10050251256281409,0.02455357142857142,0.04631696428571429,0.016666666666666663,0.00888888888888889,1.2956925251256282,England,22,1,0.99232,3.2902801413316585,0.9875256064071416
Danilo,MF,0.5425628597394729,0.10050251256281409,0.02455357142857142,0.04631696428571429,0.016666666666666663,0.00888888888888889,1.2956925251256282,Italy,32,2,0.87481,4.260902641331659,0.9875256064071416
Enzo Millot,"MF,FW",0.6785822478036959,0.13253012048192772,0.04105310129406515,0.056671128960285595,0.03333333333333333,0.014222222222222225,1.7226184738955823,Germany,21,4,0.78425,3.4157645080321286,0.9875185343473505
Amir Richardson,MF,0.40926991820660413,0.08,0.041420118343195256,0.05325443786982249,0.03333333333333333,0.0062222222222222245,1.532360946745562,France,21,5,0.6495000000000001,3.258409615384616,0.987445256360167
Oscar Vilhelmsson,"FW,MF",0.41593456528324757,0.0718954248366013,0.02328966521106258,0.005094614264919944,0.043333333333333335,0.0062222222222222245,0.492100893341325,Germany,19,4,0.78425,2.4159280806718613,0.9874042537019402
Moi Gómez,"MF,FW",0.6073916994850046,0.10762331838565023,0.035892323030907274,0.06331006979062812,0.021666666666666664,0.0,1.690858800280772,Spain,29,3,0.8173900000000001,4.203405720182502,0.9873771584249386
Christian Pulisic,"FW,MF",0.7879430475613451,0.1522491349480969,0.10069177555726364,0.0334358186010761,0.06999999999999999,0.024888888888888898,1.9385689847309364,Italy,24,2,0.87481,3.878772340075109,0.9873603982103908
Gerard Gumbau,MF,0.8097546198121782,0.13804713804713803,0.014958863126402391,0.05048616305160807,0.0,0.00888888888888889,1.3494749791608431,Spain,28,3,0.8173900000000001,3.881506236454548,0.9872971310386227
Junior Mwanga,"MF,FW",0.4389578915480158,0.08074534161490682,0.038620689655172416,0.038620689655172416,0.01,0.005333333333333334,1.228249303919469,France,20,5,0.6495000000000001,2.960737047547655,0.9871932172018754
Beñat Prados,"MF,DF",0.43865495304453206,0.062111801242236024,0.03174603174603173,0.060041407867494824,0.0,0.0,1.4906832298136643,Spain,22,3,0.8173900000000001,3.373291599378882,0.9871853659155461
Morten Thorsby,MF,0.3501969100272645,0.06976744186046513,0.010371650821089012,0.02420051858254105,0.026666666666666665,0.014222222222222225,0.7324890755964705,Italy,27,2,0.87481,3.394820399137706,0.9871796218145716
Robin Gosens,"DF,MF",0.6913056649500152,0.1299212598425197,0.018396846254927723,0.04248795444590451,0.039999999999999994,0.010666666666666668,1.2501973160056703,Germany,29,4,0.78425,3.9086907554036863,0.9871765446657483
Lucas Paquetá,"FW,MF",0.794001817631021,0.14776632302405496,0.025934401220442403,0.07131960335621663,0.023333333333333334,0.018666666666666668,1.8896951174439915,England,25,1,0.99232,3.976381826338595,0.9871704748196838
Julian Justvan,"FW,MF",0.3096031505604363,0.0,0.03910068426197458,0.05474095796676442,0.03,0.016,1.409243401759531,Germany,25,4,0.78425,3.612070711143695,0.987112558443626
Julian Justvan,"FW,MF",0.3096031505604363,0.0,0.03910068426197458,0.05474095796676442,0.03,0.016,1.409243401759531,Germany,25,4,0.78425,3.612070711143695,0.987112558443626
Kai Havertz,"MF,FW",0.7976370796728265,0.15699658703071673,0.041761579347000755,0.03758542141230069,0.07333333333333333,0.021333333333333336,1.4823849736058528,England,24,1,0.99232,3.611630232843805,0.9871042770523812
Lucas Robertone,MF,0.7209936382914269,0.12830188679245283,0.026039479210415786,0.05375892482150357,0.0,0.01688888888888889,1.515619733265712,Spain,26,3,0.8173900000000001,3.789500326622713,0.9870814592116162
Josh Cullen,MF,0.622841563162678,0.11353711790393013,0.021390374331550797,0.059795819154107935,0.014999999999999998,0.011555555555555558,1.5439123495657603,England,27,1,0.99232,3.951623027217744,0.9870637172406821
Wataru Endo,MF,0.5213571644956074,0.08376963350785338,0.011614401858304299,0.05865272938443672,0.008333333333333331,0.0,1.3328180126603062,England,30,1,0.99232,4.114411708229199,0.987028993586198
Weston McKennie,"MF,DF",0.7855195395334748,0.1423611111111111,0.049344641480339235,0.03546646106399383,0.0,0.021333333333333336,1.4392202946971646,Italy,24,2,0.87481,3.5541956915531574,0.9870269405544
Iván Alejo,MF,0.5122690093910937,0.08510638297872342,0.056737588652482254,0.018321513002364058,0.0,0.00977777777777778,1.0436382978723404,Spain,28,3,0.8173900000000001,3.6827123936170216,0.9869757093718355
Ross Barkley,MF,0.7927900636170857,0.1512027491408935,0.03666921313980137,0.06226126814362109,0.028333333333333335,0.012444444444444449,1.8121312431251788,England,29,1,0.99232,4.325965308031367,0.9869697248202788
Kristian Thorstvedt,MF,0.7258406543471676,0.13533834586466165,0.02503128911138923,0.05423445974134335,0.03833333333333333,0.0035555555555555566,1.5071785690760064,Italy,24,2,0.87481,3.598368569899405,0.9869522776510177
Martin Terrier,"FW,MF",0.46228415631626785,0.09411764705882351,0.036673215455140795,0.03798297314996726,0.06833333333333333,0.016,1.2969877499133249,France,26,5,0.6495000000000001,3.6054170374436616,0.9869482565398249
Frank Magri,"FW,MF",0.4353226295062103,0.0875,0.04311543810848399,0.02364394993045897,0.051666666666666666,0.011555555555555558,1.0586300417246175,France,23,5,0.6495000000000001,3.1504845271210016,0.9868965597772327
Billy Gilmour,MF,0.641926688882157,0.09322033898305085,0.03679245283018867,0.09103773584905661,0.0,0.0035555555555555566,2.168251998720818,England,22,1,0.99232,3.857443799168532,0.9867719696830881
Vincent Sierro,MF,0.6846410178733717,0.12749003984063745,0.015037593984962405,0.059708093763821316,0.039999999999999994,0.007111111111111113,1.5130641132947205,France,27,5,0.6495000000000001,3.845866673641568,0.9866469432486921
Yannik Keitel,"DF,MF",0.2784004847016056,0.019607843137254916,0.008695652173913042,0.052173913043478265,0.016666666666666663,0.0,1.066606990622336,Germany,23,4,0.78425,3.189357043904519,0.9866023010204293
Adrià Altimira,"DF,MF",0.23447440169645567,0.023255813953488372,0.025806451612903222,0.03741935483870968,0.0,0.0,0.95231807951988,Spain,22,3,0.8173900000000001,3.0233542516879224,0.9865985872724301
Will Hughes,MF,0.5725537715843685,0.1,0.014806980433632995,0.040190375462718135,0.0,0.004444444444444445,1.0716895822316237,England,28,1,0.99232,3.744678228450556,0.9865928128652901
Tijjani Reijnders,MF,0.853983641320812,0.1597444089456869,0.06241134751773049,0.07234042553191489,0.016666666666666663,0.00888888888888889,2.223318605125417,Italy,25,2,0.87481,4.163859593331521,0.9865573578998009
Manu Sánchez,"DF,MF",0.5374129051802485,0.10152284263959391,0.04619718309859155,0.04169014084507042,0.0,0.022222222222222227,1.4442428683777793,Spain,22,3,0.8173900000000001,3.343105364445557,0.9864991920241676
Lewis Cook,MF,0.843683732202363,0.14838709677419354,0.0157932519741565,0.050969131371141424,0.0,0.00888888888888889,1.3863578259963412,England,26,1,0.99232,3.749212586897622,0.986449772532374
Neil El Aynaoui,MF,0.47409875795213574,0.09195402298850576,0.03192848020434227,0.037675606641123884,0.01,0.00977777777777778,1.188425287356322,France,22,5,0.6495000000000001,3.1348514367816094,0.9863649740788893
Álvaro García,"FW,MF",0.7494698576189034,0.14181818181818182,0.04525252525252524,0.025454545454545455,0.03666666666666667,0.0035555555555555566,1.1830909090909092,Spain,30,3,0.8173900000000001,3.973356590909091,0.9863636681762254
Kristijan Jakić,MF,0.31808542865798245,0.05982905982905982,0.020932445290199803,0.0532825880114177,0.028333333333333335,0.008,1.3111367114754364,Germany,26,4,0.78425,3.6483013624590335,0.9863403676777363
Kristijan Jakić,MF,0.31808542865798245,0.05982905982905982,0.020932445290199803,0.0532825880114177,0.028333333333333335,0.008,1.3111367114754364,Germany,26,4,0.78425,3.6483013624590335,0.9863403676777363
Denis Huseinbasic,MF,0.49257800666464713,0.08839779005524862,0.04302397049784879,0.057160417947141974,0.0,0.015111111111111113,1.643898837639692,Germany,22,4,0.78425,3.4645967444658,0.9863184049692884
Douglas,MF,0.5365040896697971,0.08629441624365483,0.01354401805869073,0.059255079006772,0.0,0.0,1.3610764171374226,France,26,5,0.6495000000000001,3.647074671139325,0.9862883985631781
Luis Rioja,"FW,MF",0.7564374431990306,0.1474820143884892,0.05604483586869495,0.030824659727782224,0.03,0.012444444444444449,1.4142114266953132,Spain,29,3,0.8173900000000001,4.023584927351954,0.9862497119059963
Kévin Van Den Kerkhof,"FW,MF",0.5792184186610119,0.09859154929577463,0.06795608991113433,0.014636696288552006,0.008333333333333331,0.008,1.1042484409856947,France,27,5,0.6495000000000001,3.580136486640702,0.986214016287289
Marvelous Nakamba,MF,0.3420175704332021,0.05555555555555556,0.0017699115044247787,0.03185840707964602,0.0,0.0,0.7004916420845625,England,29,1,0.99232,3.603399567354966,0.9862097715034279
Suat Serdar,MF,0.5022720387761286,0.0923913043478261,0.02411091018685955,0.040988547317661245,0.0,0.00977777777777778,1.1725746520952909,Italy,26,2,0.87481,3.580876023861939,0.9860726506861568
Enzo Loiodice,MF,0.5419569827325054,0.09547738693467336,0.030167597765363124,0.05418994413407821,0.0,0.004444444444444445,1.4528821481710226,Spain,22,3,0.8173900000000001,3.348720896311165,0.9860398868727436
Mario Pašalić,MF,0.6210239321417752,0.13596491228070176,0.04680643588493417,0.06289614822038031,0.043333333333333335,0.023111111111111117,1.9293184154926568,Italy,28,2,0.87481,4.272759470070227,0.9859345750847436
Brais Méndez,"MF,FW",0.7306876704029084,0.14925373134328357,0.037297969332780775,0.053046000828843774,0.03166666666666666,0.01955555555555556,1.674017201600782,Spain,26,3,0.8173900000000001,3.892458681040509,0.9859184260928319
Jakub Jankto,"MF,FW",0.26385943653438354,0.061855670103092786,0.027522935779816512,0.02981651376146789,0.016666666666666663,0.018666666666666668,0.9811150099309563,Italy,27,2,0.87481,3.556427256455122,0.9858578596303483
Jesus Vazquez,"DF,MF",0.21660102999091188,0.03749999999999999,0.03631284916201116,0.020949720670391067,0.021666666666666664,0.0,0.7919106145251398,Spain,20,3,0.8173900000000001,2.7190893994413408,0.9856976868017112
Habib Keita,MF,0.38685246894880343,0.07042253521126762,0.014084507042253516,0.04147104851330204,0.011666666666666665,0.0,1.0210845070422536,France,21,5,0.6495000000000001,2.926079929577465,0.9856115309231928
Iñigo Ruiz de Galarreta,MF,0.633141472281127,0.1120689655172414,0.024868483978957433,0.07030129124820661,0.0066666666666666645,0.0035555555555555566,1.7293775293128189,Spain,29,3,0.8173900000000001,4.228442894053332,0.9855815474409783
John Stones,"DF,MF",0.32202362920327177,0.05084745762711865,0.0300751879699248,0.05357142857142857,0.013333333333333332,0.0,1.3446573212692747,England,29,1,0.99232,4.022107258825029,0.9855482013619979
Eduardo Camavinga,"MF,DF",0.5501363223265678,0.099009900990099,0.053935057787561906,0.058337919647771054,0.0,0.00888888888888889,1.7635178757281342,Spain,20,3,0.8173900000000001,3.350634119223287,0.9854243697894067
Pontus Almqvist,"FW,MF",0.6379884883368676,0.11538461538461539,0.068343616516374,0.015187470336971994,0.014999999999999998,0.0035555555555555566,1.140236245482093,Italy,24,2,0.87481,3.3598560595633606,0.9851636686506714
Danilo Cataldi,MF,0.41199636473795825,0.07284768211920531,0.013225569434239533,0.050698016164584865,0.011666666666666665,0.0,1.184289780109094,Italy,28,2,0.87481,3.788490857070912,0.9851349231227022
Jessy Deminguet,"MF,FW",0.20872462890033325,0.025974025974025983,0.020289855072463767,0.034782608695652174,0.0,0.0,0.860643704121965,France,25,5,0.6495000000000001,3.2217934076792774,0.9849269345641661
Thomas Delaine,"DF,MF",0.6189033626173888,0.1145374449339207,0.06164383561643834,0.025440313111545983,0.0066666666666666645,0.0035555555555555566,1.2577950464236145,France,31,5,0.6495000000000001,4.07994178017535,0.9848975137129744
Maxence Caqueret,MF,0.9151772190245382,0.16964285714285715,0.046326935804103235,0.09463931171409662,0.0049999999999999975,0.008,2.489735747376383,France,23,5,0.6495000000000001,4.080703235794649,0.9848695554254404
Janik Haberer,"MF,DF",0.36958497425022724,0.0735294117647059,0.016380016380016377,0.03849303849303849,0.011666666666666665,0.0062222222222222245,1.0153536638242522,Germany,29,4,0.78425,3.756042381485764,0.9848014536860084
Jon Moncayola,MF,0.5449863677673433,0.10500000000000001,0.015555555555555552,0.05500000000000001,0.008333333333333331,0.013333333333333336,1.39,Spain,25,3,0.8173900000000001,3.6078475,0.9847384862450719
Francis Coquelin,MF,0.27537109966676765,0.00990099009900991,0.010989010989010978,0.05164835164835165,0.0,0.0,1.0483734087694483,Spain,32,3,0.8173900000000001,4.085790215700142,0.9846691377404742
Roberto Pereyra,"FW,MF",0.5625568009694033,0.12135922330097086,0.041980624327233575,0.03767491926803014,0.03166666666666666,0.013333333333333336,1.3626926123715863,Italy,32,2,0.87481,4.304452698041532,0.9845846964119598
Mehdi Zeffane,"DF,MF",0.3726143592850652,0.06569343065693431,0.022745735174654752,0.043054427294882215,0.0,0.0,1.111078169193641,France,31,5,0.6495000000000001,3.984575809975867,0.9845686464182365
Granit Xhaka,MF,0.8542865798242958,0.13099041533546324,0.04253810705423608,0.1389578163771712,0.016666666666666663,0.0,3.1560644889481333,Germany,30,4,0.78425,5.247504417816287,0.9845044871570694
Youri Tielemans,"MF,FW",0.49106331414722815,0.1,0.028360049321824895,0.07891491985203453,0.018333333333333333,0.02933333333333334,1.9857090012330456,England,26,1,0.99232,4.13879085080148,0.984504030842173
Ryan Christie,MF,0.8803392911239019,0.17027863777089786,0.04127966976264189,0.057447540419676646,0.0,0.013333333333333336,1.7911300309597524,England,28,1,0.99232,4.212314520123839,0.9844577955495775
Takumi Minamino,MF,0.6410178733717056,0.1446808510638298,0.045347189418989124,0.04581955597543694,0.06333333333333332,0.023111111111111117,1.6382384144564268,France,28,5,0.6495000000000001,4.027229969396678,0.9844318071635474
Josh Brownhill,MF,0.6819145713420176,0.136,0.016873889875666077,0.03996447602131439,0.026666666666666665,0.007111111111111113,1.1832255772646538,England,27,1,0.99232,3.7171766252220255,0.9844089990318805
Daler Kuzyaev,MF,0.6328385337776432,0.125,0.02200956937799043,0.056937799043062204,0.014999999999999998,0.008,1.5089665071770333,France,30,5,0.6495000000000001,4.143203229665072,0.9843686432684994
Geoffrey Kondogbia,MF,0.4428960920933051,0.06748466257668712,0.009569377990430616,0.063568010936432,0.0,0.0,1.3653179239230258,France,30,5,0.6495000000000001,4.049831650549967,0.9842789885139229
Manu Morlanes,MF,0.4889427446228416,0.0893854748603352,0.03591331269349844,0.06439628482972137,0.0,0.00977777777777778,1.6941238908971412,Spain,24,3,0.8173900000000001,3.7055280290831423,0.9842027590705293
Alexis Mac Allister,MF,0.7870342320508937,0.16262975778546712,0.03385917660638707,0.0804155444401693,0.028333333333333335,0.015111111111111113,2.145471904951465,England,24,1,0.99232,4.0426367382184525,0.9839145515365703
Saúl Ñíguez,MF,0.41593456528324757,0.09150326797385619,0.030567685589519646,0.024745269286754003,0.011666666666666665,0.023111111111111117,0.9885305534149612,Spain,28,3,0.8173900000000001,3.646892359719725,0.98387240570973
Jonathan Burkardt,"FW,MF",0.4656164798545896,0.08771929824561403,0.046814044213263996,0.018205461638491544,0.07833333333333331,0.010666666666666668,1.0074633039034515,Germany,23,4,0.78425,3.150913647537244,0.9838006128050769
Jordan Clark,MF,0.39472887003938206,0.08275862068965517,0.03220858895705521,0.03911042944785276,0.011666666666666665,0.0062222222222222245,1.187382272054157,England,29,1,0.99232,3.919878476835202,0.9836843013775473
Dejan Ljubicic,"MF,FW",0.6201151166313239,0.12280701754385963,0.0400390625,0.041015625,0.0,0.008,1.3712468475877193,Germany,25,4,0.78425,3.587372950932018,0.983636412351661
Lee Jae-sung,"MF,FW",0.6398061193577704,0.13617021276595745,0.023663038334122095,0.03880738286796025,0.043333333333333335,0.011555555555555558,1.2488406621622985,Germany,30,4,0.78425,4.007808930405494,0.9836155978967241
Théo Le Bris,"DF,MF",0.45895183277794616,0.07738095238095238,0.07387862796833772,0.03825857519788918,0.0,0.010666666666666668,1.54432391003895,France,20,5,0.6495000000000001,3.166185541525317,0.9835662369454772
Luis Milla,MF,0.6404119963647381,0.12340425531914893,0.0293144208037825,0.057210401891252954,0.0,0.0035555555555555566,1.5524255319148934,Spain,28,3,0.8173900000000001,4.013424095744681,0.9834712570174945
Enzo Fernández,MF,0.6688882156922146,0.13061224489795914,0.04708012675418741,0.09506564056133997,0.019999999999999997,0.007111111111111113,2.432127160687725,England,22,1,0.99232,4.028962654447021,0.9833558609994913
Jim Allevinah,"MF,DF",0.5634656164798546,0.09661835748792272,0.09349811929070391,0.027941966684578188,0.016666666666666663,0.004444444444444445,1.562675188914588,France,28,5,0.6495000000000001,3.9781138727944825,0.9831907285618965
Karim Onisiwo,"FW,MF",0.45198424719781893,0.09638554216867468,0.0348292029470864,0.018084393837910245,0.01,0.016,0.8917529999435115,Germany,31,4,0.78425,3.8757019499632825,0.9831330329105907
Viktor Tsyhankov,"MF,FW",0.621326870645259,0.14912280701754385,0.06335282651072123,0.043372319688109166,0.05833333333333333,0.02755555555555556,1.7771228070175438,Spain,25,3,0.8173900000000001,3.859477324561404,0.9829657687593267
Ander Barrenetxea,"FW,MF",0.43199030596788857,0.08176100628930817,0.0784863349684653,0.027330063069376312,0.041666666666666664,0.005333333333333334,1.4048401625435778,Spain,21,3,0.8173900000000001,3.217493605653326,0.9829393161003447
Carlos Dotor,MF,0.21417752196304152,0.012658227848101264,0.008474576271186439,0.042372881355932195,0.0,0.0,0.8642995065436603,Spain,22,3,0.8173900000000001,2.9661421792533798,0.9829181814005588
Muhammed Cham,"MF,FW",0.773401999394123,0.17253521126760565,0.05559906029757243,0.06303837118245889,0.04666666666666667,0.012444444444444449,2.050152646497624,France,22,5,0.6495000000000001,3.694974220223456,0.9828801056514762
Dani Rodríguez,MF,0.7918812481066344,0.1649484536082474,0.0413001912045889,0.045124282982791586,0.011666666666666665,0.012444444444444449,1.5628357217480435,Spain,35,3,0.8173900000000001,4.7201907191362285,0.9828652585091232
Johan Gastien,MF,0.6843380793698881,0.12749003984063745,0.018584070796460177,0.07433628318584072,0.0,0.0,1.760289814194549,France,35,5,0.6495000000000001,4.806563379226457,0.9826298854948334
